sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
34651;SDS011;20862;47.104;15.428;2021-04-19T05:44:18;7.20;;;4.57;;
34651;SDS011;20862;47.104;15.428;2021-04-19T05:46:44;8.40;;;4.67;;
34651;SDS011;20862;47.104;15.428;2021-04-19T05:49:10;11.83;;;4.97;;
34651;SDS011;20862;47.104;15.428;2021-04-19T05:51:38;8.50;;;4.70;;
34651;SDS011;20862;47.104;15.428;2021-04-19T06:34:45;5.70;;;3.38;;
34651;SDS011;20862;47.104;15.428;2021-04-19T06:43:14;7.37;;;4.47;;
34651;SDS011;20862;47.104;15.428;2021-04-19T07:04:05;5.13;;;3.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T07:09:57;5.13;;;3.13;;
34651;SDS011;20862;47.104;15.428;2021-04-19T07:18:47;4.43;;;2.80;;
34651;SDS011;20862;47.104;15.428;2021-04-19T07:24:34;7.13;;;2.90;;
34651;SDS011;20862;47.104;15.428;2021-04-19T07:36:58;3.58;;;2.50;;
34651;SDS011;20862;47.104;15.428;2021-04-19T07:42:47;3.78;;;2.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T08:03:40;2.25;;;1.20;;
34651;SDS011;20862;47.104;15.428;2021-04-19T08:15:31;2.10;;;1.50;;
34651;SDS011;20862;47.104;15.428;2021-04-19T08:24:37;1.73;;;1.08;;
34651;SDS011;20862;47.104;15.428;2021-04-19T08:27:04;1.65;;;1.42;;
34651;SDS011;20862;47.104;15.428;2021-04-19T08:29:41;5.00;;;1.38;;
34651;SDS011;20862;47.104;15.428;2021-04-19T08:35:16;1.52;;;1.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T08:37:43;2.97;;;1.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T08:43:10;1.52;;;0.98;;
34651;SDS011;20862;47.104;15.428;2021-04-19T09:03:19;1.20;;;1.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T09:09:34;1.42;;;1.00;;
34651;SDS011;20862;47.104;15.428;2021-04-19T09:34:54;2.10;;;1.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T09:38:09;1.50;;;1.20;;
34651;SDS011;20862;47.104;15.428;2021-04-19T09:40:19;1.35;;;1.00;;
34651;SDS011;20862;47.104;15.428;2021-04-19T09:54:15;0.80;;;0.80;;
34651;SDS011;20862;47.104;15.428;2021-04-19T09:56:44;1.17;;;0.90;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:05:07;2.85;;;1.20;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:07:42;2.53;;;0.90;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:13:02;1.40;;;0.65;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:18:32;1.00;;;0.85;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:26:36;1.65;;;1.00;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:29:16;3.33;;;1.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:32:16;2.20;;;1.33;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:37:29;2.78;;;1.38;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:39:56;1.13;;;0.95;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:42:23;1.48;;;1.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:44:53;1.73;;;1.08;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:47:28;1.58;;;0.80;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:49:55;1.38;;;0.73;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:52:21;3.05;;;0.93;;
34651;SDS011;20862;47.104;15.428;2021-04-19T10:57:35;1.10;;;0.90;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:05:27;1.30;;;0.85;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:14:05;2.08;;;1.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:17:04;2.30;;;1.23;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:22:24;0.98;;;0.82;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:25:17;2.35;;;1.08;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:30:46;2.63;;;1.15;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:33:19;1.67;;;1.20;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:35:56;1.23;;;1.13;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:38:30;1.52;;;1.27;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:44:01;1.90;;;1.20;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:46:26;5.25;;;1.42;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:48:52;2.90;;;1.95;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:51:20;2.33;;;1.73;;
34651;SDS011;20862;47.104;15.428;2021-04-19T11:53:48;3.60;;;2.60;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:02:00;4.57;;;1.70;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:07:22;3.88;;;1.95;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:09:48;2.28;;;1.60;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:23:43;4.35;;;2.40;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:26:09;2.95;;;2.22;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:28:35;2.92;;;1.92;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:31:01;3.20;;;2.17;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:33:28;2.88;;;2.00;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:35:54;3.33;;;2.22;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:43:40;2.72;;;2.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:46:06;3.40;;;2.10;;
34651;SDS011;20862;47.104;15.428;2021-04-19T12:48:32;3.05;;;2.17;;
