sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:01:57;21.90;84.50
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:04:59;21.90;84.50
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:08:02;21.90;84.40
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:11:03;21.80;85.20
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:14:05;21.80;84.30
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:17:06;21.80;84.30
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:20:09;21.80;84.30
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:23:11;21.80;84.20
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:26:13;21.80;84.20
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:29:14;21.80;84.20
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:32:16;21.80;84.20
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:35:17;21.80;84.20
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:38:19;21.80;84.00
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:41:21;21.80;84.00
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:44:22;21.70;84.10
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:47:23;21.70;84.00
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:50:25;21.70;83.90
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:53:27;21.70;83.90
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:56:28;21.70;84.00
11256;HTU21D;5685;52.384;13.420;2021-03-03T00:59:30;21.70;83.90
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:02:31;21.70;83.90
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:05:32;21.70;83.90
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:08:35;21.70;83.90
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:11:36;21.70;83.70
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:14:37;21.70;83.80
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:17:38;21.70;83.80
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:20:40;21.60;83.70
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:23:42;21.60;83.70
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:26:43;21.60;83.70
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:29:45;21.60;83.60
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:32:46;21.60;83.60
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:35:47;21.60;83.60
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:38:49;21.60;83.60
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:41:51;21.60;83.50
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:44:52;21.60;83.50
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:47:53;21.60;83.60
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:50:55;21.60;83.40
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:53:58;21.50;83.40
11256;HTU21D;5685;52.384;13.420;2021-03-03T01:57:00;21.60;83.40
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:00:04;21.60;83.40
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:03:07;21.60;83.30
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:06:12;21.50;83.30
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:09:23;21.60;83.30
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:12:36;21.50;83.30
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:15:44;21.50;83.20
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:18:48;21.50;83.20
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:21:55;21.50;83.10
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:25:23;21.50;83.10
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:28:26;21.50;83.10
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:31:29;21.50;83.20
11256;HTU21D;5685;52.384;13.420;2021-03-03T02:34:31;21.50;83.10
