sensor_id;sensor_type;location;lat;lon;timestamp;noise_LAeq;noise_LA_min;noise_LA_max;noise_LA01;noise_LA95
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:01:43;43.01;40.23;44.94;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:04:08;43.22;40.89;47.52;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:06:34;43.19;40.53;49.74;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:08:59;43.33;40.62;45.48;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:11:25;43.48;41.06;49.88;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:13:51;43.38;40.79;47.14;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:16:17;43.21;40.53;49.30;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:18:42;43.55;40.89;48.69;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:21:08;43.41;39.92;48.58;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:23:34;43.19;40.53;47.61;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:26:00;43.49;40.53;49.79;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:28:25;43.42;41.06;46.35;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:30:51;43.58;41.14;49.74;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:33:17;43.12;40.80;48.42;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:35:42;43.30;40.62;47.90;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:38:08;43.23;40.80;46.71;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:40:34;43.25;40.89;48.31;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:42:59;43.94;41.22;50.65;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:45:26;43.92;41.46;48.69;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:47:51;43.75;41.14;50.26;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:50:17;47.44;40.89;59.69;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:52:42;52.17;40.43;76.61;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:55:09;43.87;40.80;51.36;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T00:57:34;44.51;41.22;57.61;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:00:00;43.35;41.14;48.32;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:02:25;43.53;41.14;46.59;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:04:51;43.42;40.98;53.85;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:07:17;43.10;40.53;47.54;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:09:42;43.28;40.80;45.99;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:12:08;43.29;40.23;48.03;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:14:33;43.36;40.98;47.32;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:16:59;43.60;41.46;46.43;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:19:25;43.97;41.53;51.50;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:21:50;43.97;40.89;51.75;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:24:16;43.76;41.06;57.20;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:26:42;43.36;41.22;45.36;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:29:08;43.45;40.80;53.49;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:31:33;43.54;40.89;48.07;;
53018;Laerm;43371;47.03060389;15.48798680;2021-03-03T01:34:00;43.30;40.89;45.72;;
