sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:01:28;184.27;;;31.47;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:03:54;135.40;;;28.37;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:06:20;235.80;;;32.93;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:08:45;223.17;;;32.47;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:11:11;361.73;;;34.57;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:13:36;175.03;;;30.37;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:16:02;267.97;;;34.67;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:18:28;154.03;;;29.80;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:20:54;330.37;;;33.37;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:23:19;267.13;;;33.07;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:25:45;337.93;;;33.37;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:28:11;299.43;;;35.27;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:30:36;294.37;;;31.90;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:33:02;328.87;;;33.93;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:35:28;283.67;;;33.27;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:37:54;293.50;;;34.17;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:40:19;199.33;;;30.53;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:42:45;210.63;;;30.40;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:45:10;223.33;;;31.03;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:47:36;293.07;;;33.37;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:50:05;274.37;;;32.73;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:52:31;268.23;;;30.10;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:54:57;228.73;;;30.30;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:57:22;201.23;;;31.70;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T00:59:48;200.93;;;30.77;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:02:14;184.80;;;29.57;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:04:39;170.00;;;28.83;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:07:05;139.93;;;27.20;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:09:31;156.77;;;28.37;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:11:56;171.03;;;29.37;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:14:22;165.50;;;28.40;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:16:48;170.43;;;27.77;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:19:18;182.20;;;27.90;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:21:45;209.50;;;30.23;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:24:10;160.07;;;28.20;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:26:38;140.77;;;25.80;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-03T01:29:04;172.77;;;27.87;;
