sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2
55770;HPM;41687;-33.234;-60.334;2021-03-03T05:39:56;89.50;87.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T05:42:23;52.00;50.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T05:44:51;68.25;66.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T05:47:18;60.50;58.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T05:49:48;56.50;54.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T05:52:18;50.50;48.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T05:54:45;54.75;52.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T05:57:15;64.00;62.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T05:59:42;45.50;43.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:02:10;66.67;64.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:04:37;73.00;71.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:07:04;67.50;65.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:09:31;81.50;79.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:11:58;83.00;81.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:14:25;89.75;87.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:16:53;83.33;81.33
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:19:20;85.00;83.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:21:47;76.50;74.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:24:14;43.00;41.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:26:54;57.50;55.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:29:28;50.00;48.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:32:00;47.75;45.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:34:28;68.50;66.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:39:29;62.67;60.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:41:59;49.50;47.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:47:12;58.25;56.25
