sensor_id;sensor_type;location;lat;lon;timestamp;temperature
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T00:06:42;4.94
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T00:16:42;4.87
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T00:26:42;4.87
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T00:46:42;4.81
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T00:56:42;4.69
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T01:06:42;4.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T01:16:42;4.5
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T01:26:42;4.5
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T01:36:42;4.37
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T01:56:42;4.37
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T02:06:44;4.37
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T02:16:42;4.31
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T02:26:42;4.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T02:36:42;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T02:46:42;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T03:06:42;4.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T03:16:42;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T03:26:42;4.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T03:36:42;4.31
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T03:46:42;4.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T03:56:42;4.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T04:16:42;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T04:26:42;4.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T04:36:42;4.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T04:46:42;4.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T04:56:42;4.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T05:06:42;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T05:26:42;4.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T05:36:42;4.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T05:46:43;4.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T05:56:42;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T06:06:42;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T06:16:42;4.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T06:36:43;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T06:46:42;4
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T06:56:42;4.06
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T07:06:42;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T07:17:15;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T07:36:42;4.37
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T07:46:42;4.62
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T07:56:42;4.81
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T08:06:42;5
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T08:16:58;5.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T08:36:47;5.37
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T08:46:43;5.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T08:56:43;6
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T09:06:44;6.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T09:16:53;6.44
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T09:36:43;6.69
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T09:46:58;7.06
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T09:56:42;7.31
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T10:06:42;7.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T10:17:03;7.81
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T10:26:43;8.13
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T10:46:43;8.44
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T10:56:43;9.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T11:06:43;9.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T11:16:43;10
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T11:26:42;10.44
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T11:46:42;10.69
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T11:56:42;11.31
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T12:06:42;11.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T12:16:42;11.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T12:26:42;11.94
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T12:36:42;12.13
