sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:00:29;3.53;;;1.50;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:02:56;2.73;;;1.40;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:05:25;3.40;;;1.77;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:07:52;3.43;;;1.40;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:10:19;3.90;;;1.60;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:12:45;7.40;;;2.67;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:15:12;9.23;;;3.43;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:17:39;4.27;;;1.67;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:20:06;7.10;;;2.13;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:22:33;6.13;;;1.80;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:25:00;6.93;;;1.70;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:27:27;3.37;;;1.40;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:29:53;4.23;;;1.70;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:32:20;5.60;;;1.70;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:34:50;3.20;;;1.53;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:37:17;5.53;;;2.03;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:39:44;5.03;;;2.20;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:42:13;9.23;;;2.53;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:44:40;8.53;;;3.10;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:47:07;11.63;;;4.00;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:49:33;12.30;;;2.57;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:52:00;8.53;;;2.63;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:54:27;6.23;;;2.27;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:56:54;13.27;;;2.60;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T00:59:21;19.27;;;2.90;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T01:01:47;15.07;;;3.20;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T01:04:14;13.20;;;2.67;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T01:06:41;17.27;;;3.50;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T01:09:08;9.50;;;2.50;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T01:11:38;9.80;;;2.47;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T01:14:04;9.83;;;2.73;;
44272;SDS011;29964;17.182;-96.766;2021-03-03T01:16:31;6.20;;;2.37;;
