sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:01:48;31.97;25.90;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:03:48;34.69;26.22;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:05:48;36.04;29.19;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:07:48;29.69;24.55;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:09:48;35.54;28.04;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:11:48;38.44;29.66;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:13:48;34.46;25.99;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:15:48;35.93;24.88;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:17:48;28.92;23.02;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:19:48;30.70;24.56;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:21:48;31.64;26.54;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:23:48;30.74;23.03;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:25:48;34.29;26.58;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:27:48;33.21;23.33;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:29:48;33.57;24.92;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:31:48;34.93;28.02;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:33:47;29.54;21.28;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:35:48;34.62;27.57;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:37:48;33.87;28.00;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:39:48;35.38;26.43;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:41:48;35.28;27.36;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:43:48;36.09;27.12;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:45:48;31.90;24.27;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:47:48;28.84;23.03;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:49:48;35.41;27.10;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:51:48;34.85;28.15;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:53:48;35.67;28.45;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:55:50;32.73;24.81;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:57:48;36.07;28.06;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T00:59:48;37.08;28.20;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:01:48;28.75;23.00;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:03:48;32.83;28.21;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:05:48;34.45;28.61;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:07:48;32.97;24.94;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:09:48;35.01;27.65;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:11:48;33.87;27.99;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:13:48;35.36;27.43;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:15:48;38.84;31.23;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:17:48;34.70;26.72;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:19:48;38.38;27.76;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:21:48;35.06;28.41;
33648;PMS5003;19988;55.93821990;-3.19911340;2021-03-03T01:23:48;35.16;29.13;
