sensor_id;sensor_type;location;lat;lon;timestamp;temperature
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:06:12;9.88
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:08:38;9.75
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:11:05;9.75
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:13:33;9.69
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:16:00;9.75
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:18:26;9.88
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:20:53;9.81
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:23:20;9.69
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:25:46;9.75
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:28:13;9.63
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:30:40;9.56
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:33:06;9.50
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:35:33;9.31
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:38:00;9.38
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:40:26;9.38
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:42:53;9.19
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:45:20;9.25
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:47:46;9.13
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:50:13;9.00
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:52:42;8.94
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:55:10;8.81
34404;DS18B20;23116;47.660;9.126;2021-03-03T14:57:37;8.88
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:00:08;8.88
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:02:36;8.75
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:05:04;8.69
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:07:32;8.56
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:09:59;8.56
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:12:25;8.44
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:14:52;8.38
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:17:18;8.31
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:19:45;8.31
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:22:12;8.19
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:24:38;8.13
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:27:05;8.06
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:29:32;8.00
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:32:00;8.00
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:34:26;7.81
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:36:55;7.75
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:39:21;7.75
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:41:48;7.63
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:44:14;7.56
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:46:41;7.50
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:49:07;7.44
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:51:34;7.31
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:54:01;7.25
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:56:27;7.19
34404;DS18B20;23116;47.660;9.126;2021-03-03T15:58:53;7.13
34404;DS18B20;23116;47.660;9.126;2021-03-03T16:01:20;7.06
34404;DS18B20;23116;47.660;9.126;2021-03-03T16:03:47;7.00
34404;DS18B20;23116;47.660;9.126;2021-03-03T16:06:13;6.94
34404;DS18B20;23116;47.660;9.126;2021-03-03T16:08:40;6.88
34404;DS18B20;23116;47.660;9.126;2021-03-03T16:11:07;6.81
34404;DS18B20;23116;47.660;9.126;2021-03-03T16:13:33;6.81
34404;DS18B20;23116;47.660;9.126;2021-03-03T16:16:00;6.63
