sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
56332;DHT22;42237;53.340;6.812;2021-03-03T00:00:39;18.80;43.00
56332;DHT22;42237;53.340;6.812;2021-03-03T00:03:05;18.70;43.00
56332;DHT22;42237;53.340;6.812;2021-03-03T00:05:31;18.70;43.10
56332;DHT22;42237;53.340;6.812;2021-03-03T00:07:57;18.60;43.10
56332;DHT22;42237;53.340;6.812;2021-03-03T00:10:23;18.60;43.20
56332;DHT22;42237;53.340;6.812;2021-03-03T00:12:49;18.50;43.30
56332;DHT22;42237;53.340;6.812;2021-03-03T00:15:15;18.60;43.40
56332;DHT22;42237;53.340;6.812;2021-03-03T00:17:41;18.50;43.40
56332;DHT22;42237;53.340;6.812;2021-03-03T00:20:07;18.50;43.50
56332;DHT22;42237;53.340;6.812;2021-03-03T00:22:34;18.40;43.50
56332;DHT22;42237;53.340;6.812;2021-03-03T00:25:00;18.40;43.60
56332;DHT22;42237;53.340;6.812;2021-03-03T00:27:25;18.40;43.80
56332;DHT22;42237;53.340;6.812;2021-03-03T00:29:51;18.40;43.80
56332;DHT22;42237;53.340;6.812;2021-03-03T00:32:17;18.30;43.80
56332;DHT22;42237;53.340;6.812;2021-03-03T00:34:42;18.20;43.80
56332;DHT22;42237;53.340;6.812;2021-03-03T00:37:09;18.20;43.90
56332;DHT22;42237;53.340;6.812;2021-03-03T00:39:35;18.20;43.90
56332;DHT22;42237;53.340;6.812;2021-03-03T00:42:01;18.20;44.00
56332;DHT22;42237;53.340;6.812;2021-03-03T00:44:27;18.10;44.00
56332;DHT22;42237;53.340;6.812;2021-03-03T00:46:53;18.10;44.10
56332;DHT22;42237;53.340;6.812;2021-03-03T00:49:19;18.10;44.10
56332;DHT22;42237;53.340;6.812;2021-03-03T00:51:44;18.00;44.10
56332;DHT22;42237;53.340;6.812;2021-03-03T00:54:10;18.00;44.20
56332;DHT22;42237;53.340;6.812;2021-03-03T00:56:36;18.00;44.20
56332;DHT22;42237;53.340;6.812;2021-03-03T00:59:02;17.90;44.20
56332;DHT22;42237;53.340;6.812;2021-03-03T01:01:27;17.90;44.30
56332;DHT22;42237;53.340;6.812;2021-03-03T01:03:53;17.80;44.30
56332;DHT22;42237;53.340;6.812;2021-03-03T01:06:19;17.90;44.40
56332;DHT22;42237;53.340;6.812;2021-03-03T01:08:45;17.80;44.40
56332;DHT22;42237;53.340;6.812;2021-03-03T01:11:11;17.80;44.50
56332;DHT22;42237;53.340;6.812;2021-03-03T01:13:36;17.80;44.50
56332;DHT22;42237;53.340;6.812;2021-03-03T01:16:03;17.70;44.50
56332;DHT22;42237;53.340;6.812;2021-03-03T01:18:29;17.70;44.60
56332;DHT22;42237;53.340;6.812;2021-03-03T01:20:55;17.60;44.50
56332;DHT22;42237;53.340;6.812;2021-03-03T01:23:21;17.60;44.60
56332;DHT22;42237;53.340;6.812;2021-03-03T01:25:47;17.60;44.60
56332;DHT22;42237;53.340;6.812;2021-03-03T01:28:12;17.50;44.70
56332;DHT22;42237;53.340;6.812;2021-03-03T01:30:38;17.60;44.70
56332;DHT22;42237;53.340;6.812;2021-03-03T01:33:04;17.40;44.70
56332;DHT22;42237;53.340;6.812;2021-03-03T01:35:31;17.50;44.80
56332;DHT22;42237;53.340;6.812;2021-03-03T01:37:56;17.40;44.80
56332;DHT22;42237;53.340;6.812;2021-03-03T01:40:23;17.40;44.90
56332;DHT22;42237;53.340;6.812;2021-03-03T01:42:49;17.40;44.90
56332;DHT22;42237;53.340;6.812;2021-03-03T01:45:15;17.20;44.80
56332;DHT22;42237;53.340;6.812;2021-03-03T01:47:41;17.30;45.00
56332;DHT22;42237;53.340;6.812;2021-03-03T01:50:09;17.30;45.00
56332;DHT22;42237;53.340;6.812;2021-03-03T01:52:38;17.30;45.00
56332;DHT22;42237;53.340;6.812;2021-03-03T01:55:05;17.20;45.00
56332;DHT22;42237;53.340;6.812;2021-03-03T01:57:31;17.20;45.10
56332;DHT22;42237;53.340;6.812;2021-03-03T01:59:57;17.20;44.90
56332;DHT22;42237;53.340;6.812;2021-03-03T02:02:23;17.40;44.60
56332;DHT22;42237;53.340;6.812;2021-03-03T02:04:53;17.50;44.30
56332;DHT22;42237;53.340;6.812;2021-03-03T02:13:27;17.70;43.60
56332;DHT22;42237;53.340;6.812;2021-03-03T02:15:54;17.90;43.60
56332;DHT22;42237;53.340;6.812;2021-03-03T02:18:28;17.90;43.60
56332;DHT22;42237;53.340;6.812;2021-03-03T02:26:25;18.10;43.10
56332;DHT22;42237;53.340;6.812;2021-03-03T02:29:10;18.10;42.90
56332;DHT22;42237;53.340;6.812;2021-03-03T02:31:42;18.20;42.90
56332;DHT22;42237;53.340;6.812;2021-03-03T02:34:08;18.20;42.70
56332;DHT22;42237;53.340;6.812;2021-03-03T02:36:36;18.20;42.70
56332;DHT22;42237;53.340;6.812;2021-03-03T02:39:04;18.20;42.50
56332;DHT22;42237;53.340;6.812;2021-03-03T02:41:31;18.30;42.50
56332;DHT22;42237;53.340;6.812;2021-03-03T02:44:00;18.30;42.50
56332;DHT22;42237;53.340;6.812;2021-03-03T02:46:26;18.30;42.30
56332;DHT22;42237;53.340;6.812;2021-03-03T02:48:52;18.50;42.30
56332;DHT22;42237;53.340;6.812;2021-03-03T02:51:18;18.40;42.20
56332;DHT22;42237;53.340;6.812;2021-03-03T02:53:45;18.50;42.20
56332;DHT22;42237;53.340;6.812;2021-03-03T02:56:10;18.50;42.10
56332;DHT22;42237;53.340;6.812;2021-03-03T02:58:37;18.60;42.10
56332;DHT22;42237;53.340;6.812;2021-03-03T03:01:04;18.60;42.00
56332;DHT22;42237;53.340;6.812;2021-03-03T03:03:41;18.70;41.90
56332;DHT22;42237;53.340;6.812;2021-03-03T03:06:20;18.70;41.90
56332;DHT22;42237;53.340;6.812;2021-03-03T03:08:47;18.70;41.80
56332;DHT22;42237;53.340;6.812;2021-03-03T03:11:21;18.80;41.80
56332;DHT22;42237;53.340;6.812;2021-03-03T03:13:49;18.80;41.70
56332;DHT22;42237;53.340;6.812;2021-03-03T03:16:17;18.70;41.60
56332;DHT22;42237;53.340;6.812;2021-03-03T03:18:48;18.70;41.60
56332;DHT22;42237;53.340;6.812;2021-03-03T03:21:15;18.70;41.50
56332;DHT22;42237;53.340;6.812;2021-03-03T03:23:42;18.70;41.50
56332;DHT22;42237;53.340;6.812;2021-03-03T03:26:10;18.70;41.50
56332;DHT22;42237;53.340;6.812;2021-03-03T03:28:39;18.70;41.40
56332;DHT22;42237;53.340;6.812;2021-03-03T03:31:09;18.70;41.40
56332;DHT22;42237;53.340;6.812;2021-03-03T03:33:36;18.80;41.40
56332;DHT22;42237;53.340;6.812;2021-03-03T03:36:04;18.80;41.40
56332;DHT22;42237;53.340;6.812;2021-03-03T03:38:31;18.80;41.30
56332;DHT22;42237;53.340;6.812;2021-03-03T03:41:04;18.90;41.40
56332;DHT22;42237;53.340;6.812;2021-03-03T03:43:34;18.90;41.30
56332;DHT22;42237;53.340;6.812;2021-03-03T03:46:01;18.90;41.20
56332;DHT22;42237;53.340;6.812;2021-03-03T03:48:36;18.90;41.20
56332;DHT22;42237;53.340;6.812;2021-03-03T03:51:07;18.90;41.10
