sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:01:27;3;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:03:54;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:06:22;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:08:50;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:11:18;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:13:46;2;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:16:14;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:18:42;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:21:10;3;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:23:38;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:26:06;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:28:34;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:31:02;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:33:30;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:35:57;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:38:25;6;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:40:53;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:43:21;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:45:49;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:48:17;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:50:44;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:53:12;5;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:55:40;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T00:58:08;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:00:36;2;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:03:04;6;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:05:31;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:07:59;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:10:28;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:12:56;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:15:24;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:17:53;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:20:21;0;0;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:22:49;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:25:17;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:27:45;3;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:30:13;0;0;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:32:42;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:35:10;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:37:39;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:40:08;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:42:37;2;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:45:06;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:47:34;1;0;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:50:03;3;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:52:33;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:55:03;3;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T01:57:32;2;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:00:00;3;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:02:29;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:04:57;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:07:27;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:10:05;2;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:12:40;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:15:12;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:17:41;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:20:10;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:22:46;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:25:25;4;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:27:54;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:30:25;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:32:53;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:35:23;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:37:52;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:40:21;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:42:49;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:45:19;4;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:47:49;1;1;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:50:19;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:52:48;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:55:18;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T02:57:48;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:00:17;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:02:48;6;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:05:19;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:07:49;4;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:10:19;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:12:50;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:15:21;6;4;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:17:54;4;4;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:20:25;4;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:22:58;4;4;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:25:29;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:27:59;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:30:28;2;2;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:32:58;6;6;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:35:27;7;4;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:37:55;3;3;
56175;PMS5003;42075;45.314;-75.888;2021-03-03T03:40:24;3;3;
