sensor_id;sensor_type;location;lat;lon;timestamp;noise_LAeq;noise_LA_min;noise_LA_max;noise_LA01;noise_LA95
37225;Laerm;28138;48.558;14.474;2021-03-03T00:02:01;43.64;41.96;44.83;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:04:32;43.58;41.96;44.90;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:07:03;43.46;41.30;44.62;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:09:34;43.30;41.68;44.54;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:12:07;43.29;41.68;44.47;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:14:38;43.23;41.22;44.39;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:17:09;43.29;41.38;44.58;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:19:40;43.35;41.53;44.58;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:22:11;43.32;41.75;44.52;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:24:42;43.39;41.82;44.62;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:27:13;43.54;41.96;44.76;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:29:44;43.55;41.75;44.69;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:32:15;43.63;42.09;44.76;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:34:46;43.63;42.16;44.80;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:37:17;43.61;42.16;45.01;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:39:48;43.67;41.96;45.04;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:42:38;43.60;42.03;44.76;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:45:10;43.62;42.03;44.73;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:47:41;43.59;42.09;44.94;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:50:13;43.67;42.09;44.97;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:52:44;43.84;42.09;45.11;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:55:15;43.78;41.96;45.39;;
37225;Laerm;28138;48.558;14.474;2021-03-03T00:57:46;43.68;41.82;45.14;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:00:18;43.52;41.89;44.94;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:02:49;43.54;42.03;44.83;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:05:20;43.77;42.03;45.45;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:07:51;43.74;42.16;45.17;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:10:22;43.76;42.22;45.01;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:12:53;43.88;42.09;45.48;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:15:24;43.78;42.22;45.07;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:17:55;43.74;41.68;45.04;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:20:32;43.67;42.03;45.07;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:23:06;43.59;41.89;44.90;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:25:38;43.68;41.89;45.07;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:28:09;43.64;42.19;45.01;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:30:40;43.77;41.96;45.07;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:33:27;43.78;42.16;45.39;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:35:59;43.89;42.41;45.27;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:38:30;43.75;41.68;45.33;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:41:01;43.71;42.09;45.04;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:43:33;43.69;42.09;45.23;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:46:04;43.62;41.96;44.83;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:48:35;43.50;41.75;44.73;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:51:07;43.66;42.09;45.14;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:53:38;43.87;42.22;45.42;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:56:11;43.80;41.89;45.23;;
37225;Laerm;28138;48.558;14.474;2021-03-03T01:58:42;43.79;42.22;44.97;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:01:15;43.82;42.29;53.34;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:03:47;43.39;41.53;46.57;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:09:15;43.18;41.30;44.51;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:12:05;43.19;41.30;44.58;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:14:48;43.34;41.38;44.54;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:17:27;43.48;41.89;44.87;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:20:07;43.42;41.82;44.73;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:23:14;43.43;41.61;44.76;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:25:48;43.62;42.09;44.97;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:28:21;43.79;42.22;45.11;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:30:52;44.00;42.41;45.57;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:33:26;43.93;42.41;45.45;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:35:58;43.76;41.38;45.14;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:38:30;43.64;41.89;44.87;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:41:03;43.65;41.82;44.87;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:43:36;43.27;41.55;44.69;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:46:10;43.09;41.14;44.35;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:48:45;43.14;41.46;44.39;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:51:18;43.09;41.30;44.31;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:53:49;43.08;41.22;44.54;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:56:20;43.12;41.46;44.51;;
37225;Laerm;28138;48.558;14.474;2021-03-03T02:58:52;43.20;41.46;44.73;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:01:27;43.15;41.46;44.62;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:04:04;43.18;41.22;44.58;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:06:40;43.19;41.06;44.43;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:09:16;43.25;41.14;44.62;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:11:53;43.18;41.53;44.51;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:14:27;43.17;41.30;44.54;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:17:00;43.26;41.61;44.62;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:19:39;43.45;41.61;45.01;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:22:16;43.38;41.46;44.83;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:24:51;43.35;41.46;44.65;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:27:26;43.00;41.30;44.35;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:29:59;42.91;41.14;44.27;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:32:32;42.98;40.89;44.31;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:35:04;43.06;41.14;44.59;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:37:39;43.06;41.06;44.43;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:40:11;43.03;41.14;45.83;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:42:44;42.79;40.98;44.03;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:45:17;42.64;40.33;44.03;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:47:49;41.92;39.34;43.54;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:50:22;41.60;39.34;43.19;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:52:56;41.97;39.34;45.42;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:55:37;42.09;39.70;43.99;;
37225;Laerm;28138;48.558;14.474;2021-03-03T03:58:08;42.34;40.13;44.58;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:00:39;42.39;40.13;43.90;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:03:10;42.36;40.03;43.86;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:05:41;42.47;40.13;44.03;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:08:12;42.32;40.23;43.81;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:10:43;42.53;40.33;44.23;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:13:14;42.61;40.89;44.35;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:15:46;42.68;40.98;44.35;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:18:17;42.83;40.89;44.07;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:20:48;42.99;40.53;49.07;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:23:19;42.67;40.89;44.43;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:25:50;42.52;40.27;44.11;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:28:21;42.55;40.23;44.03;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:30:52;42.58;40.62;43.94;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:33:23;43.10;41.38;46.15;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:35:54;43.01;40.89;44.47;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:38:25;43.17;41.38;44.66;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:40:56;43.33;41.53;44.76;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:43:27;43.36;41.75;44.62;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:45:58;43.33;41.82;44.47;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:48:29;43.23;41.30;44.47;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:51:00;43.33;41.75;44.97;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:53:32;43.21;41.06;44.69;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:56:03;43.06;41.26;44.31;;
37225;Laerm;28138;48.558;14.474;2021-03-03T04:58:34;43.20;41.14;45.01;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:01:05;43.27;41.30;44.54;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:03:36;43.26;41.46;44.51;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:06:07;43.28;41.46;44.54;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:08:38;43.38;41.61;44.73;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:11:10;43.54;41.96;44.94;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:13:41;43.53;41.82;44.87;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:16:11;43.52;41.96;44.87;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:18:43;43.55;41.81;44.69;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:21:14;43.70;42.09;44.87;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:23:45;43.92;42.29;50.08;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:26:16;43.67;42.03;45.01;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:28:48;43.66;41.82;45.57;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:31:19;43.60;41.96;45.30;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:33:50;43.66;41.14;47.90;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:36:21;44.40;42.41;52.74;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:38:52;44.77;42.71;52.13;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:41:25;44.69;42.82;49.84;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:43:56;44.57;42.53;52.54;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:46:27;44.63;42.35;58.11;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:49:04;45.20;43.14;52.34;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:51:37;44.45;42.35;50.78;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:54:09;43.98;42.29;49.04;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:56:43;44.11;42.47;50.49;;
37225;Laerm;28138;48.558;14.474;2021-03-03T05:59:17;44.22;42.69;50.18;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:01:49;44.75;42.22;53.45;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:04:21;44.41;42.64;51.17;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:06:52;44.20;42.71;46.28;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:09:24;44.24;42.82;47.00;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:11:57;44.25;42.76;52.01;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:14:28;44.37;42.88;52.39;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:17:00;44.49;43.05;49.66;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:19:31;44.48;42.98;52.94;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:22:27;44.61;43.00;53.49;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:24:59;44.58;42.82;48.40;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:27:39;44.78;43.34;49.02;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:30:16;44.96;43.09;51.83;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:33:03;44.60;42.98;48.08;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:35:45;44.60;43.14;49.19;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:38:28;44.66;43.04;52.07;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:41:01;44.79;42.93;49.51;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:43:37;44.78;43.29;51.84;;
37225;Laerm;28138;48.558;14.474;2021-03-03T06:46:18;44.99;43.49;51.74;;
