sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
61037;BME280;46918;47.080;15.428;2021-04-18T00:00:12;97324.47;;;5.87;60.35
61037;BME280;46918;47.080;15.428;2021-04-18T00:02:39;97324.38;;;5.88;60.35
61037;BME280;46918;47.080;15.428;2021-04-18T00:05:07;97318.13;;;5.94;60.73
61037;BME280;46918;47.080;15.428;2021-04-18T00:07:33;97310.16;;;6.00;60.81
61037;BME280;46918;47.080;15.428;2021-04-18T00:10:00;97307.50;;;6.02;60.06
61037;BME280;46918;47.080;15.428;2021-04-18T00:12:26;97310.53;;;6.11;60.18
61037;BME280;46918;47.080;15.428;2021-04-18T00:14:53;97305.94;;;6.18;59.45
61037;BME280;46918;47.080;15.428;2021-04-18T00:17:20;97297.06;;;6.24;59.34
61037;BME280;46918;47.080;15.428;2021-04-18T00:19:46;97302.94;;;6.27;59.50
61037;BME280;46918;47.080;15.428;2021-04-18T00:22:13;97297.91;;;6.24;59.58
61037;BME280;46918;47.080;15.428;2021-04-18T00:24:39;97308.97;;;6.28;59.23
61037;BME280;46918;47.080;15.428;2021-04-18T00:27:07;97298.78;;;6.25;59.20
61037;BME280;46918;47.080;15.428;2021-04-18T00:29:34;97298.03;;;6.21;59.24
61037;BME280;46918;47.080;15.428;2021-04-18T00:32:01;97302.19;;;6.25;59.26
61037;BME280;46918;47.080;15.428;2021-04-18T00:34:28;97302.06;;;6.28;59.27
61037;BME280;46918;47.080;15.428;2021-04-18T00:36:54;97301.84;;;6.33;59.23
61037;BME280;46918;47.080;15.428;2021-04-18T00:39:20;97300.16;;;6.32;59.31
61037;BME280;46918;47.080;15.428;2021-04-18T00:41:47;97300.38;;;6.27;59.23
61037;BME280;46918;47.080;15.428;2021-04-18T00:44:13;97294.44;;;6.25;59.19
61037;BME280;46918;47.080;15.428;2021-04-18T00:46:39;97290.88;;;6.28;59.08
61037;BME280;46918;47.080;15.428;2021-04-18T00:49:07;97291.63;;;6.30;59.06
