sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
21804;SDS011;11064;47.102;15.452;2021-03-26T05:02:45;11.00;;;5.90;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:05:14;9.50;;;5.43;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:07:43;10.07;;;5.18;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:10:14;8.77;;;5.18;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:12:44;11.73;;;5.72;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:17:52;9.88;;;5.32;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:20:30;10.38;;;5.22;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:23:33;11.45;;;5.65;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:25:56;9.10;;;5.35;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:28:26;9.70;;;5.18;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:30:55;8.50;;;5.00;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:33:29;8.45;;;4.80;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:36:25;9.80;;;5.10;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:39:08;8.63;;;4.75;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:49:54;9.35;;;5.25;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:55:43;8.77;;;5.03;;
21804;SDS011;11064;47.102;15.452;2021-03-26T05:58:17;10.07;;;5.43;;
21804;SDS011;11064;47.102;15.452;2021-03-26T06:34:53;9.77;;;4.60;;
21804;SDS011;11064;47.102;15.452;2021-03-26T06:48:19;8.40;;;5.10;;
21804;SDS011;11064;47.102;15.452;2021-03-26T06:51:17;7.72;;;4.53;;
21804;SDS011;11064;47.102;15.452;2021-03-26T07:00:14;8.48;;;4.60;;
21804;SDS011;11064;47.102;15.452;2021-03-26T07:05:50;8.38;;;4.93;;
21804;SDS011;11064;47.102;15.452;2021-03-26T07:11:50;8.93;;;4.32;;
21804;SDS011;11064;47.102;15.452;2021-03-26T07:37:05;8.82;;;4.68;;
21804;SDS011;11064;47.102;15.452;2021-03-26T07:48:40;9.40;;;6.03;;
21804;SDS011;11064;47.102;15.452;2021-03-26T07:51:23;13.20;;;5.07;;
21804;SDS011;11064;47.102;15.452;2021-03-26T07:57:30;10.52;;;4.78;;
21804;SDS011;11064;47.102;15.452;2021-03-26T08:03:12;13.48;;;5.00;;
21804;SDS011;11064;47.102;15.452;2021-03-26T08:08:46;7.30;;;4.80;;
21804;SDS011;11064;47.102;15.452;2021-03-26T08:16:55;10.45;;;4.93;;
21804;SDS011;11064;47.102;15.452;2021-03-26T08:22:24;10.35;;;4.80;;
21804;SDS011;11064;47.102;15.452;2021-03-26T08:25:06;14.95;;;5.50;;
21804;SDS011;11064;47.102;15.452;2021-03-26T08:30:46;10.02;;;5.28;;
21804;SDS011;11064;47.102;15.452;2021-03-26T08:39:16;10.23;;;6.65;;
21804;SDS011;11064;47.102;15.452;2021-03-26T08:41:57;8.65;;;6.13;;
21804;SDS011;11064;47.102;15.452;2021-03-26T08:44:23;13.07;;;6.80;;
