sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:01:40;0.35;89.05
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:04:05;0.42;88.98
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:06:31;0.32;89.23
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:08:56;0.25;89.43
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:11:23;0.14;89.72
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:13:49;0.21;89.46
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:16:14;0.21;89.09
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:18:40;0.21;89.17
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:21:05;0.32;88.98
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:23:30;0.28;89.02
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:25:56;0.05;89.43
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:28:21;-0.01;89.66
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:30:47;0.22;88.87
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:33:12;0.19;88.79
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:35:37;0.10;89.03
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:38:03;0.01;88.97
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:40:28;-0.03;88.81
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:42:54;0.10;88.43
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:45:19;-0.15;89.51
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:47:44;-0.03;88.88
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:50:11;0.10;88.33
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:52:43;-0.17;89.49
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:55:09;-0.58;90.64
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T00:57:37;-0.48;91.77
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:00:05;-0.13;90.53
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:02:31;-0.38;90.64
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:04:56;-0.36;90.93
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:07:22;-0.17;90.22
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:09:48;-0.23;90.58
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:12:13;-0.23;90.26
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:14:40;-0.13;89.88
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:17:06;-0.29;91.01
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:19:36;-0.33;90.99
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:22:01;-0.13;90.22
41274;SHT35;27008;48.07962365;16.23797804;2021-03-03T01:24:27;-0.20;90.23
