sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:01:24;95396.00;;;0.40
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:05:26;95410.00;;;0.40
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:09:28;95385.00;;;0.40
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:13:30;95395.00;;;0.50
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:17:31;95383.00;;;0.50
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:21:34;95396.00;;;0.50
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:25:36;95366.00;;;0.50
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:29:39;95379.00;;;0.50
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:33:41;95358.00;;;0.50
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:37:43;95389.00;;;0.40
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:41:45;95377.00;;;0.30
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:45:47;95350.00;;;0.30
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:49:50;95353.00;;;0.30
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:53:52;95361.00;;;0.30
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T00:57:54;95385.00;;;0.30
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:02:13;95336.00;;;0.40
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:06:15;95335.00;;;0.40
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:10:18;95333.00;;;0.40
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:14:25;95331.00;;;0.40
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:18:28;95327.00;;;0.40
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:22:30;95320.00;;;0.30
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:26:32;95320.00;;;0.30
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:30:34;95340.00;;;0.30
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:34:36;95313.00;;;0.30
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:38:38;95303.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:42:40;95344.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:46:41;95303.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:50:43;95329.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:54:46;95312.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T01:58:48;95298.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:02:53;95315.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:15:17;95309.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:19:22;95288.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:23:38;95280.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:27:43;95296.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:31:46;95315.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:35:51;95293.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:39:54;95310.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:43:58;95280.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:48:03;95274.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:52:05;95276.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T02:56:08;95293.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:00:14;95284.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:04:18;95277.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:08:21;95290.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:12:24;95306.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:16:27;95281.00;;;0.30
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:20:32;95286.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:24:36;95278.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:28:40;95274.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:32:43;95275.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:36:46;95280.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:40:48;95282.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:44:51;95282.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:48:53;95280.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:52:57;95290.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T03:56:58;95286.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:01:00;95282.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:05:02;95262.00;;;0.00
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:09:04;95272.00;;;-0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:13:06;95267.00;;;-0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:17:09;95290.00;;;-0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:21:11;95266.00;;;-0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:25:16;95275.00;;;0.00
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:29:18;95265.00;;;0.00
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:33:20;95283.00;;;0.20
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:37:22;95267.00;;;0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:41:24;95283.00;;;0.00
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:45:26;95249.00;;;0.00
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:49:28;95260.00;;;0.00
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:53:30;95273.00;;;0.00
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T04:57:32;95256.00;;;0.00
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T05:01:34;95241.00;;;0.00
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T05:05:36;95246.00;;;-0.10
47352;BMP180;33096;48.54357463;15.38987964;2021-03-03T05:09:37;95253.00;;;-0.20
