sensor_id;sensor_type;location;lat;lon;timestamp;noise_LAeq;noise_LA_min;noise_LA_max;noise_LA01;noise_LA95
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:00:07;40.71;38.21;43.14;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:00:14;40.66;38.37;42.59;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:00:21;40.60;38.37;42.47;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:00:27;40.55;38.37;42.16;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:00:33;40.59;38.37;42.65;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:00:39;40.63;38.21;42.41;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:00:45;40.54;37.88;42.09;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:00:51;40.50;37.70;42.09;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:00:57;40.52;37.88;43.04;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:01:03;40.51;38.05;42.09;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:01:09;40.48;38.52;42.47;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:01:15;40.50;38.21;42.98;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:01:21;40.57;38.05;43.09;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:01:27;40.55;38.52;42.59;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:01:33;40.63;38.37;42.59;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:01:39;40.56;38.37;42.22;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:01:45;40.65;38.05;46.05;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:01:51;40.82;38.21;42.35;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:01:56;41.40;39.08;44.07;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:02:04;41.02;38.52;43.49;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:02:10;43.01;41.30;45.07;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:02:16;42.27;39.58;44.23;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:02:23;41.35;38.81;42.98;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:02:28;40.83;38.81;42.65;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:02:34;40.82;38.95;42.82;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:02:40;40.74;38.52;42.65;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:02:47;40.81;38.81;42.71;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:02:53;41.00;38.52;42.53;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:02:59;40.81;39.08;42.53;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:03:05;40.78;38.37;42.88;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:03:11;40.69;38.37;42.65;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:03:17;40.70;38.37;43.19;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:03:23;40.51;38.67;42.00;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:03:29;40.60;38.52;42.59;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:03:35;40.66;38.21;42.59;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:03:40;40.72;38.37;42.09;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:03:46;40.64;38.37;42.30;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:03:52;40.76;38.52;42.22;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:03:58;40.77;38.95;42.65;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:04:04;40.78;38.21;42.71;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:04:10;40.58;38.21;42.98;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:04:16;40.58;38.21;42.65;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:04:22;40.73;38.95;42.59;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:04:28;40.66;38.05;42.47;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:04:34;40.78;38.37;42.59;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:04:40;40.85;38.37;42.65;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:04:46;41.44;38.21;44.07;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:04:52;40.88;38.67;43.09;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:04:58;40.94;38.95;42.29;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:05:05;41.04;38.52;42.82;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:05:12;40.97;37.88;43.09;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:05:18;40.96;38.21;42.47;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:05:24;40.79;38.81;42.65;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:05:30;40.62;38.05;42.53;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:05:36;40.58;38.52;42.41;;
50936;Laerm;41538;47.03102030;15.48910958;2021-03-03T00:05:42;40.67;38.52;42.71;;
