sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature
41942;BMP180;28138;48.558;14.474;2021-03-03T00:02:01;94741.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T00:04:32;94741.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T00:07:03;94745.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T00:09:34;94734.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T00:12:06;94745.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T00:14:38;94740.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T00:17:09;94735.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:19:40;94744.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:22:11;94745.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:24:42;94723.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:27:13;94734.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:29:44;94736.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T00:32:15;94730.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T00:34:46;94729.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:37:17;94719.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:39:48;94722.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:42:38;94731.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:45:09;94729.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:47:41;94718.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T00:50:12;94720.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T00:52:44;94727.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T00:55:15;94720.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T00:57:46;94727.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:00:17;94723.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:02:48;94723.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T01:05:19;94721.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T01:07:50;94716.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T01:10:22;94711.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T01:12:53;94721.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T01:15:24;94715.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:17:55;94720.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:20:32;94712.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:23:06;94712.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:25:38;94708.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:28:09;94707.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:30:40;94705.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:33:11;94707.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:35:59;94700.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:38:30;94700.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:41:01;94701.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:43:33;94706.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:46:04;94697.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:48:35;94685.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T01:51:07;94692.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T01:53:38;94697.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:56:11;94688.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T01:58:42;94692.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T02:01:14;94692.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T02:03:47;94677.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:06:30;94683.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:09:13;94696.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-03T02:12:02;94676.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-03T02:14:44;94671.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-03T02:17:25;94674.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-03T02:20:04;94673.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-03T02:23:11;94670.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-03T02:25:48;94667.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-03T02:28:20;94670.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-03T02:30:52;94671.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:33:25;94671.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:35:58;94670.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:38:30;94664.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:41:03;94658.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:43:36;94664.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:46:09;94664.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:48:45;94656.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:51:17;94652.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T02:53:49;94654.00;;;7.90
41942;BMP180;28138;48.558;14.474;2021-03-03T02:56:20;94649.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T02:58:51;94662.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T03:01:26;94653.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T03:04:03;94648.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T03:06:38;94653.00;;;8.00
41942;BMP180;28138;48.558;14.474;2021-03-03T03:09:16;94655.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T03:11:52;94648.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T03:14:26;94643.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T03:17:00;94646.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T03:19:38;94628.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T03:22:15;94632.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T03:24:49;94647.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T03:27:25;94637.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T03:29:59;94633.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T03:32:31;94632.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T03:35:04;94639.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T03:37:39;94638.00;;;8.40
41942;BMP180;28138;48.558;14.474;2021-03-03T03:40:11;94630.00;;;8.40
41942;BMP180;28138;48.558;14.474;2021-03-03T03:42:43;94635.00;;;8.40
41942;BMP180;28138;48.558;14.474;2021-03-03T03:45:16;94641.00;;;8.40
41942;BMP180;28138;48.558;14.474;2021-03-03T03:47:48;94640.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T03:50:21;94636.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T03:52:55;94634.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T03:55:36;94640.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T03:58:08;94636.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T04:00:39;94636.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T04:03:10;94643.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T04:05:41;94643.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T04:08:12;94630.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T04:10:43;94636.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T04:13:14;94636.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:15:45;94635.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T04:18:17;94639.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T04:20:48;94632.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:23:19;94638.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:25:50;94647.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:28:21;94635.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:30:52;94635.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:33:23;94626.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:35:54;94622.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:38:25;94636.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:40:56;94627.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:43:27;94628.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:45:58;94632.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:48:29;94632.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:51:00;94631.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:53:31;94622.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:56:02;94638.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T04:58:34;94641.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T05:01:05;94635.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:03:36;94628.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T05:06:07;94620.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:08:38;94618.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:11:09;94627.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:13:40;94631.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:16:11;94624.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:18:43;94630.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:21:14;94617.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:23:45;94630.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:26:16;94625.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:28:47;94625.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:31:18;94631.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:33:49;94627.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:36:20;94630.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:38:51;94633.00;;;8.10
41942;BMP180;28138;48.558;14.474;2021-03-03T05:41:24;94636.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T05:43:56;94635.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T05:46:27;94634.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T05:49:04;94639.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T05:51:37;94637.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T05:54:09;94640.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T05:56:42;94637.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T05:59:16;94634.00;;;8.20
41942;BMP180;28138;48.558;14.474;2021-03-03T06:01:49;94629.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T06:04:21;94628.00;;;8.30
41942;BMP180;28138;48.558;14.474;2021-03-03T06:06:52;94626.00;;;8.40
41942;BMP180;28138;48.558;14.474;2021-03-03T06:09:24;94624.00;;;8.40
41942;BMP180;28138;48.558;14.474;2021-03-03T06:11:56;94621.00;;;8.40
41942;BMP180;28138;48.558;14.474;2021-03-03T06:14:28;94624.00;;;8.40
