sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
34652;DHT22;20862;47.104;15.428;2021-03-03T07:03:24;3.80;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:08:17;3.90;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:10:43;4.70;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:13:09;4.30;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:15:36;4.50;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:20:28;4.60;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:22:54;4.20;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:25:24;5.10;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:27:50;4.50;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:30:19;4.50;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:32:45;5.40;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:35:11;4.70;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:37:39;4.60;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:42:32;4.70;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:44:59;4.80;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:47:28;4.60;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:49:58;4.70;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:52:24;4.50;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:54:52;4.60;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:57:18;4.50;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T07:59:45;4.70;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:02:11;4.60;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:04:39;4.50;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:07:24;4.70;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:12:59;4.60;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:20:45;4.90;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:23:28;4.90;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:26:07;5.10;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:28:44;5.20;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:34:01;5.20;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:43:49;6.00;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:51:43;6.40;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:54:16;5.70;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T08:56:48;7.00;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T09:02:10;6.90;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T09:07:29;7.30;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T09:10:10;7.40;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T09:12:42;7.50;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T09:15:11;7.80;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T09:17:37;7.70;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T09:20:10;8.10;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T09:22:41;7.80;99.00
34652;DHT22;20862;47.104;15.428;2021-03-03T09:25:10;8.30;99.90
34652;DHT22;20862;47.104;15.428;2021-03-03T09:30:19;9.10;98.10
34652;DHT22;20862;47.104;15.428;2021-03-03T09:35:13;9.40;97.70
34652;DHT22;20862;47.104;15.428;2021-03-03T09:37:44;10.40;97.70
34652;DHT22;20862;47.104;15.428;2021-03-03T09:42:43;10.00;96.00
34652;DHT22;20862;47.104;15.428;2021-03-03T09:45:18;10.60;96.00
34652;DHT22;20862;47.104;15.428;2021-03-03T09:47:44;10.70;93.20
34652;DHT22;20862;47.104;15.428;2021-03-03T09:50:12;11.30;96.20
34652;DHT22;20862;47.104;15.428;2021-03-03T09:52:43;12.60;93.30
34652;DHT22;20862;47.104;15.428;2021-03-03T09:55:13;13.00;79.90
34652;DHT22;20862;47.104;15.428;2021-03-03T09:57:40;14.30;75.40
34652;DHT22;20862;47.104;15.428;2021-03-03T10:00:11;15.30;65.90
34652;DHT22;20862;47.104;15.428;2021-03-03T10:02:45;16.00;65.00
34652;DHT22;20862;47.104;15.428;2021-03-03T10:05:19;17.30;68.60
34652;DHT22;20862;47.104;15.428;2021-03-03T10:07:56;17.50;58.10
34652;DHT22;20862;47.104;15.428;2021-03-03T10:10:24;17.80;55.20
34652;DHT22;20862;47.104;15.428;2021-03-03T10:12:50;18.80;54.60
34652;DHT22;20862;47.104;15.428;2021-03-03T10:15:19;19.60;56.80
34652;DHT22;20862;47.104;15.428;2021-03-03T10:17:53;19.50;50.00
34652;DHT22;20862;47.104;15.428;2021-03-03T10:20:33;19.40;47.20
34652;DHT22;20862;47.104;15.428;2021-03-03T10:25:38;19.50;46.20
34652;DHT22;20862;47.104;15.428;2021-03-03T10:30:32;19.40;46.40
34652;DHT22;20862;47.104;15.428;2021-03-03T10:32:59;20.00;45.50
34652;DHT22;20862;47.104;15.428;2021-03-03T10:35:26;20.30;44.90
34652;DHT22;20862;47.104;15.428;2021-03-03T10:38:08;20.20;45.40
34652;DHT22;20862;47.104;15.428;2021-03-03T10:40:38;20.00;45.10
