sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:01:09;1.90;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:03:37;1.80;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:06:06;1.80;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:08:35;1.80;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:11:02;1.70;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:13:28;1.80;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:16:00;1.80;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:18:44;1.70;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:21:17;1.70;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:23:47;1.70;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:26:17;1.70;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:28:48;1.70;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:31:14;1.70;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:33:42;1.70;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:36:08;1.70;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:38:33;1.60;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:40:59;1.60;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:43:25;1.60;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:45:50;1.60;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:48:16;1.60;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:50:42;1.60;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:53:07;1.60;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:55:33;1.50;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T00:57:59;1.60;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T01:00:25;1.50;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T01:02:51;1.50;99.90
45036;DHT22;30938;48.21849311;16.32139742;2021-03-02T01:05:17;1.50;99.90
