sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:00:10;44.43;;;22.67;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:02:38;50.10;;;22.70;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:05:05;47.87;;;22.67;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:07:32;46.37;;;21.27;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:09:59;46.27;;;22.97;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:12:27;46.30;;;21.97;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:14:52;47.80;;;23.03;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:17:30;45.33;;;21.87;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:20:13;50.80;;;23.10;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:23:00;46.80;;;23.07;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:28:07;55.13;;;22.57;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:30:34;47.13;;;22.00;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:33:01;50.67;;;22.90;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:35:29;48.40;;;22.63;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:37:55;57.30;;;23.97;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:40:21;51.93;;;24.67;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:42:47;52.83;;;23.40;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:45:13;50.97;;;24.03;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:47:39;51.00;;;23.50;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:50:05;48.17;;;22.60;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:52:31;46.20;;;22.37;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:54:57;59.27;;;27.23;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:57:23;55.90;;;25.77;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T00:59:48;49.20;;;23.03;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:02:14;52.57;;;23.93;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:04:40;54.80;;;23.77;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:07:05;45.33;;;22.90;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:09:31;53.90;;;23.93;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:11:57;49.43;;;23.70;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:14:24;53.03;;;24.57;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:16:50;54.17;;;24.03;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:19:15;46.87;;;23.50;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:21:41;47.57;;;24.07;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:24:07;46.60;;;22.97;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:26:35;46.03;;;22.37;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:29:00;52.00;;;22.33;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:31:26;46.27;;;21.90;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:33:52;51.23;;;22.87;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:36:17;46.13;;;22.73;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:38:43;48.77;;;22.67;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:41:10;49.73;;;22.93;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:43:36;45.97;;;22.40;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:46:03;54.27;;;24.73;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:48:29;49.97;;;23.03;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:50:56;50.40;;;23.23;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:53:21;48.53;;;22.80;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:55:47;48.03;;;21.97;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T01:58:13;49.47;;;23.33;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:00:38;48.20;;;22.00;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:05:46;52.57;;;22.87;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:08:15;59.03;;;26.17;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:17:14;53.50;;;25.10;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:20:00;62.17;;;27.60;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:27:48;53.20;;;25.07;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:30:18;59.83;;;26.77;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:32:45;51.97;;;23.30;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:35:13;50.93;;;24.73;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:37:40;56.60;;;24.93;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:40:08;59.30;;;25.23;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:42:35;63.27;;;27.50;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:45:02;63.27;;;28.23;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:47:29;56.43;;;26.77;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:49:56;54.27;;;24.33;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:52:23;50.83;;;24.07;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:54:49;46.47;;;22.40;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:57:18;50.53;;;23.70;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T02:59:46;49.03;;;23.33;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:02:18;48.23;;;22.77;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:04:47;54.30;;;24.50;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:07:24;55.47;;;24.80;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:09:54;55.90;;;23.73;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:12:21;50.30;;;23.80;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:15:02;47.77;;;23.23;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:17:31;48.63;;;22.67;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:20:00;47.20;;;22.23;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:22:29;44.73;;;20.63;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:24:57;43.37;;;21.43;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:27:23;48.73;;;21.23;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:29:52;45.53;;;22.13;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:32:18;45.03;;;21.27;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:34:45;45.77;;;22.87;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:37:12;47.07;;;22.63;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:39:38;46.90;;;20.10;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:42:04;52.67;;;22.27;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:44:30;47.57;;;23.23;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:46:55;46.00;;;21.43;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:49:21;46.37;;;21.67;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:51:48;50.60;;;24.00;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:54:14;46.40;;;23.07;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:56:42;54.87;;;24.87;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T03:59:10;47.00;;;22.30;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T04:01:37;49.10;;;24.20;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T04:04:03;48.00;;;23.73;;
26832;SDS011;14407;48.22672399;15.66405505;2021-03-02T04:06:29;49.90;;;23.17;;
