sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature
41942;BMP180;28138;48.558;14.474;2021-03-02T00:01:55;94870.00;;;7.70
41942;BMP180;28138;48.558;14.474;2021-03-02T00:04:28;94874.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-02T00:07:00;94874.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-02T00:09:31;94875.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-02T00:12:02;94877.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-02T00:14:36;94881.00;;;7.80
41942;BMP180;28138;48.558;14.474;2021-03-02T00:17:20;94887.00;;;7.70
41942;BMP180;28138;48.558;14.474;2021-03-02T00:20:11;94878.00;;;7.70
41942;BMP180;28138;48.558;14.474;2021-03-02T00:23:00;94879.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:25:41;94874.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:28:15;94865.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:30:49;94883.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:33:22;94873.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:35:54;94873.00;;;7.70
41942;BMP180;28138;48.558;14.474;2021-03-02T00:38:25;94870.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:40:56;94867.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:43:27;94867.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:45:59;94875.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:48:29;94871.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:51:01;94873.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:53:32;94857.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:56:04;94877.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T00:58:35;94852.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T01:01:06;94854.00;;;7.60
41942;BMP180;28138;48.558;14.474;2021-03-02T01:03:37;94855.00;;;7.50
41942;BMP180;28138;48.558;14.474;2021-03-02T01:06:08;94850.00;;;7.50
41942;BMP180;28138;48.558;14.474;2021-03-02T01:08:39;94859.00;;;7.50
41942;BMP180;28138;48.558;14.474;2021-03-02T01:11:10;94847.00;;;7.50
41942;BMP180;28138;48.558;14.474;2021-03-02T01:13:41;94848.00;;;7.50
41942;BMP180;28138;48.558;14.474;2021-03-02T01:16:13;94837.00;;;7.40
41942;BMP180;28138;48.558;14.474;2021-03-02T01:18:44;94843.00;;;7.40
41942;BMP180;28138;48.558;14.474;2021-03-02T01:21:15;94839.00;;;7.30
41942;BMP180;28138;48.558;14.474;2021-03-02T01:23:46;94843.00;;;7.30
41942;BMP180;28138;48.558;14.474;2021-03-02T01:26:17;94829.00;;;7.20
41942;BMP180;28138;48.558;14.474;2021-03-02T01:28:51;94822.00;;;7.20
41942;BMP180;28138;48.558;14.474;2021-03-02T01:31:22;94840.00;;;7.20
41942;BMP180;28138;48.558;14.474;2021-03-02T01:33:55;94822.00;;;7.10
41942;BMP180;28138;48.558;14.474;2021-03-02T01:36:26;94826.00;;;7.10
41942;BMP180;28138;48.558;14.474;2021-03-02T01:38:58;94829.00;;;7.10
41942;BMP180;28138;48.558;14.474;2021-03-02T01:41:29;94827.00;;;7.10
41942;BMP180;28138;48.558;14.474;2021-03-02T01:44:00;94825.00;;;7.00
41942;BMP180;28138;48.558;14.474;2021-03-02T01:46:31;94817.00;;;7.00
41942;BMP180;28138;48.558;14.474;2021-03-02T01:49:04;94815.00;;;7.00
41942;BMP180;28138;48.558;14.474;2021-03-02T01:51:36;94815.00;;;6.90
41942;BMP180;28138;48.558;14.474;2021-03-02T01:54:07;94818.00;;;6.80
41942;BMP180;28138;48.558;14.474;2021-03-02T01:56:41;94819.00;;;6.80
41942;BMP180;28138;48.558;14.474;2021-03-02T01:59:13;94816.00;;;6.70
41942;BMP180;28138;48.558;14.474;2021-03-02T02:01:44;94814.00;;;6.60
41942;BMP180;28138;48.558;14.474;2021-03-02T02:04:23;94809.00;;;6.60
41942;BMP180;28138;48.558;14.474;2021-03-02T02:07:43;94817.00;;;6.60
41942;BMP180;28138;48.558;14.474;2021-03-02T02:10:50;94815.00;;;6.60
41942;BMP180;28138;48.558;14.474;2021-03-02T02:13:59;94809.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T02:16:40;94806.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T02:19:50;94801.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T02:23:01;94819.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T02:26:00;94809.00;;;6.40
41942;BMP180;28138;48.558;14.474;2021-03-02T02:28:38;94820.00;;;6.40
41942;BMP180;28138;48.558;14.474;2021-03-02T02:31:12;94805.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T02:33:48;94805.00;;;6.60
41942;BMP180;28138;48.558;14.474;2021-03-02T02:36:21;94808.00;;;6.60
41942;BMP180;28138;48.558;14.474;2021-03-02T02:38:59;94795.00;;;6.60
41942;BMP180;28138;48.558;14.474;2021-03-02T02:41:32;94803.00;;;6.70
41942;BMP180;28138;48.558;14.474;2021-03-02T02:44:05;94805.00;;;6.70
41942;BMP180;28138;48.558;14.474;2021-03-02T02:46:37;94802.00;;;6.80
41942;BMP180;28138;48.558;14.474;2021-03-02T02:49:11;94814.00;;;6.80
41942;BMP180;28138;48.558;14.474;2021-03-02T02:51:44;94815.00;;;6.80
41942;BMP180;28138;48.558;14.474;2021-03-02T02:54:17;94806.00;;;6.80
41942;BMP180;28138;48.558;14.474;2021-03-02T02:56:52;94808.00;;;6.70
41942;BMP180;28138;48.558;14.474;2021-03-02T02:59:38;94797.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T03:02:25;94807.00;;;6.40
41942;BMP180;28138;48.558;14.474;2021-03-02T03:05:09;94809.00;;;6.30
41942;BMP180;28138;48.558;14.474;2021-03-02T03:07:53;94809.00;;;6.20
41942;BMP180;28138;48.558;14.474;2021-03-02T03:10:29;94809.00;;;6.30
41942;BMP180;28138;48.558;14.474;2021-03-02T03:13:05;94800.00;;;6.30
41942;BMP180;28138;48.558;14.474;2021-03-02T03:15:40;94796.00;;;6.40
41942;BMP180;28138;48.558;14.474;2021-03-02T03:18:20;94782.00;;;6.40
41942;BMP180;28138;48.558;14.474;2021-03-02T03:20:58;94791.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T03:23:31;94791.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T03:26:04;94785.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T03:28:37;94781.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T03:31:11;94788.00;;;6.40
41942;BMP180;28138;48.558;14.474;2021-03-02T03:33:43;94779.00;;;6.40
41942;BMP180;28138;48.558;14.474;2021-03-02T03:36:17;94776.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T03:38:48;94777.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T03:41:19;94785.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T03:43:50;94769.00;;;6.50
41942;BMP180;28138;48.558;14.474;2021-03-02T03:46:21;94781.00;;;6.40
41942;BMP180;28138;48.558;14.474;2021-03-02T03:48:53;94778.00;;;6.30
41942;BMP180;28138;48.558;14.474;2021-03-02T03:51:26;94778.00;;;6.20
41942;BMP180;28138;48.558;14.474;2021-03-02T03:53:59;94789.00;;;6.10
41942;BMP180;28138;48.558;14.474;2021-03-02T03:56:31;94786.00;;;6.10
41942;BMP180;28138;48.558;14.474;2021-03-02T03:59:04;94790.00;;;6.00
