sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
27202;BME280;14717;46.924;15.474;2021-03-02T00:02:03;99750.56;;;1.03;87.17
27202;BME280;14717;46.924;15.474;2021-03-02T00:04:29;99751.03;;;1.06;87.89
27202;BME280;14717;46.924;15.474;2021-03-02T00:06:55;99751.88;;;1.07;87.60
27202;BME280;14717;46.924;15.474;2021-03-02T00:09:21;99754.81;;;1.05;87.10
27202;BME280;14717;46.924;15.474;2021-03-02T00:11:48;99756.88;;;1.18;86.12
27202;BME280;14717;46.924;15.474;2021-03-02T00:14:14;99759.97;;;1.29;85.75
27202;BME280;14717;46.924;15.474;2021-03-02T00:16:43;99761.94;;;1.21;86.15
27202;BME280;14717;46.924;15.474;2021-03-02T00:19:13;99758.66;;;1.11;86.92
27202;BME280;14717;46.924;15.474;2021-03-02T00:21:46;99754.50;;;0.86;88.11
27202;BME280;14717;46.924;15.474;2021-03-02T00:24:17;99765.84;;;0.89;87.80
27202;BME280;14717;46.924;15.474;2021-03-02T00:26:53;99761.16;;;0.98;87.32
27202;BME280;14717;46.924;15.474;2021-03-02T00:29:18;99760.88;;;0.93;88.83
27202;BME280;14717;46.924;15.474;2021-03-02T00:31:44;99765.41;;;1.00;87.18
27202;BME280;14717;46.924;15.474;2021-03-02T00:34:11;99763.16;;;1.04;86.69
27202;BME280;14717;46.924;15.474;2021-03-02T00:36:36;99760.81;;;1.01;86.21
27202;BME280;14717;46.924;15.474;2021-03-02T00:39:02;99757.25;;;1.00;86.38
27202;BME280;14717;46.924;15.474;2021-03-02T00:41:27;99769.41;;;0.90;85.70
27202;BME280;14717;46.924;15.474;2021-03-02T00:43:53;99758.59;;;0.82;86.76
27202;BME280;14717;46.924;15.474;2021-03-02T00:46:19;99755.81;;;0.90;85.97
27202;BME280;14717;46.924;15.474;2021-03-02T00:48:45;99757.16;;;0.94;86.74
27202;BME280;14717;46.924;15.474;2021-03-02T00:51:10;99756.47;;;0.78;86.95
27202;BME280;14717;46.924;15.474;2021-03-02T00:53:35;99757.72;;;0.53;88.17
27202;BME280;14717;46.924;15.474;2021-03-02T00:56:01;99754.31;;;0.51;88.40
27202;BME280;14717;46.924;15.474;2021-03-02T00:58:26;99752.47;;;0.51;89.85
27202;BME280;14717;46.924;15.474;2021-03-02T01:00:51;99742.69;;;0.42;89.95
27202;BME280;14717;46.924;15.474;2021-03-02T01:03:17;99737.63;;;0.40;90.88
27202;BME280;14717;46.924;15.474;2021-03-02T01:05:43;99742.38;;;0.38;91.94
27202;BME280;14717;46.924;15.474;2021-03-02T01:08:08;99740.34;;;0.40;91.37
27202;BME280;14717;46.924;15.474;2021-03-02T01:10:33;99738.94;;;0.43;90.13
27202;BME280;14717;46.924;15.474;2021-03-02T01:12:59;99731.91;;;0.35;90.51
27202;BME280;14717;46.924;15.474;2021-03-02T01:15:24;99731.50;;;0.38;91.07
27202;BME280;14717;46.924;15.474;2021-03-02T01:17:50;99731.22;;;0.33;89.47
27202;BME280;14717;46.924;15.474;2021-03-02T01:20:15;99726.91;;;0.24;89.57
27202;BME280;14717;46.924;15.474;2021-03-02T01:22:41;99726.84;;;0.32;89.94
27202;BME280;14717;46.924;15.474;2021-03-02T01:25:10;99726.34;;;0.28;91.25
27202;BME280;14717;46.924;15.474;2021-03-02T01:27:36;99722.94;;;0.12;91.06
27202;BME280;14717;46.924;15.474;2021-03-02T01:30:05;99718.38;;;0.27;90.51
27202;BME280;14717;46.924;15.474;2021-03-02T01:32:30;99714.13;;;0.46;89.81
27202;BME280;14717;46.924;15.474;2021-03-02T01:34:56;99720.00;;;0.36;89.80
27202;BME280;14717;46.924;15.474;2021-03-02T01:37:21;99715.22;;;0.38;89.95
27202;BME280;14717;46.924;15.474;2021-03-02T01:39:46;99715.50;;;0.42;89.12
27202;BME280;14717;46.924;15.474;2021-03-02T01:42:12;99711.25;;;0.26;90.72
27202;BME280;14717;46.924;15.474;2021-03-02T01:44:37;99709.69;;;0.09;91.63
27202;BME280;14717;46.924;15.474;2021-03-02T01:47:03;99716.84;;;0.10;89.82
27202;BME280;14717;46.924;15.474;2021-03-02T01:49:28;99724.00;;;0.25;89.05
27202;BME280;14717;46.924;15.474;2021-03-02T01:51:54;99717.19;;;0.07;89.74
27202;BME280;14717;46.924;15.474;2021-03-02T01:54:19;99706.22;;;0.00;89.89
27202;BME280;14717;46.924;15.474;2021-03-02T01:56:44;99709.28;;;-0.02;89.71
27202;BME280;14717;46.924;15.474;2021-03-02T01:59:11;99707.88;;;0.01;89.50
27202;BME280;14717;46.924;15.474;2021-03-02T02:01:37;99709.34;;;0.12;89.01
27202;BME280;14717;46.924;15.474;2021-03-02T02:04:21;99700.94;;;0.21;87.98
27202;BME280;14717;46.924;15.474;2021-03-02T02:06:52;99705.97;;;0.10;87.78
