sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:04:26;19.5;16;10.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:09:26;21.7;18.3;11.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:14:25;25;19.3;13
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:19:28;21.5;18.8;11.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:24:29;22.3;18.7;11.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:29:25;24.7;19.7;13
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:34:25;25.8;20.8;12.8
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:39:25;23.7;20.7;13.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:44:25;22;18.3;12.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:49:25;24.7;21.3;15
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:54:25;30.5;23.3;14.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T00:59:25;26;22;14
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:04:25;24;18;12
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:09:25;24.3;19.8;13.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:14:25;22;19;14
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:19:25;23.7;20.3;12.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:24:25;25.8;20.5;13.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:29:25;24.3;20.3;13.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:34:25;25;21.3;13.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:39:25;24.3;22.3;15.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:44:26;20.3;19;12.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:49:25;24.3;21.3;13.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:54:25;27.8;22.3;13.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T01:59:25;25;19.3;12.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:04:26;24.3;20;12.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:14:33;24.7;21.7;13
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:19:31;27.7;22.7;14
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:24:25;24.3;22;13.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:29:27;25.3;20;12
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:34:26;25.7;22.3;14.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:39:25;25.3;21.8;13.8
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:44:25;27.7;24;14
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:49:25;26;20.3;12.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:54:25;25.3;21;14
44060;PMS7003;29725;53.916;27.586;2021-03-02T02:59:28;26.7;22.3;14.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:04:31;29;23.3;13.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:09:25;24.8;20;14
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:14:26;25.7;22.3;14.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:19:26;26;22.7;14
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:24:25;24.8;21.8;13.8
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:29:25;27.7;24.3;15.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:34:25;30.7;26.7;16
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:39:25;23.8;21.8;14.8
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:44:25;25.3;24.3;15
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:49:25;26.7;23.3;15.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:54:26;28.8;23.5;15
44060;PMS7003;29725;53.916;27.586;2021-03-02T03:59:25;30.7;26;16.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:04:25;30;24;16
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:09:25;31.3;26;15.8
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:14:29;31;25.7;16.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:19:25;31.7;24.7;16.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:24:25;30.3;25.5;15.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:29:25;26.7;23.7;15.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:34:25;31;26;15.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:39:25;31.3;25;15.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:44:25;28.5;24.5;14.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:49:25;32;26.7;15.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:54:25;29;24.7;16
44060;PMS7003;29725;53.916;27.586;2021-03-02T04:59:25;29.3;23.3;14.8
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:04:25;31;24.3;15
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:09:25;32;25.7;14.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:14:25;28;23;15
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:19:25;27.7;24.3;14.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:24:25;30.3;24.7;15.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:29:25;26;22;13.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:34:25;25.3;21.3;13.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:39:25;22.3;19.7;12
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:44:25;21;17.3;11.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:49:25;20.3;15.7;10.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:54:25;22;18;11.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T05:59:25;20.5;17.3;11.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:04:25;18.7;18;12.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:09:25;18.3;17.3;11
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:14:25;18.8;16.5;11
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:19:42;21.7;16.7;10.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:24:41;22;18;12.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:29:25;20.3;16.5;10.8
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:34:25;16;13.7;10.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:39:30;16;12.7;9.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:44:26;15.8;13.3;9.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:49:56;17;14;10
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:54:25;14.7;12;8
44060;PMS7003;29725;53.916;27.586;2021-03-02T06:59:25;15;12.8;8.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:04:27;13;10.7;8
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:09:25;12.3;9.3;6.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:14:25;14;11.8;7.8
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:19:25;13.3;11;8
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:24:26;12.7;10.3;7.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:29:25;12.5;10.8;6.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:34:25;11.3;9;6.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:39:25;12.7;10.7;8
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:44:25;13;10.3;7.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:49:28;12;11.3;7.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:54:26;11.7;9.7;7.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T07:59:25;11;9.5;6.8
44060;PMS7003;29725;53.916;27.586;2021-03-02T08:04:25;11;9.7;7.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T08:09:30;13.7;10;7.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T08:14:29;12;10.7;8
44060;PMS7003;29725;53.916;27.586;2021-03-02T08:20:29;13.8;10.5;7
44060;PMS7003;29725;53.916;27.586;2021-03-02T08:25:29;12;9.3;6.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T08:29:25;13.3;10;7
44060;PMS7003;29725;53.916;27.586;2021-03-02T08:34:25;12;9.7;6.7
44060;PMS7003;29725;53.916;27.586;2021-03-02T08:39:25;11.5;10;7.5
44060;PMS7003;29725;53.916;27.586;2021-03-02T08:44:25;10.7;9.7;7.3
44060;PMS7003;29725;53.916;27.586;2021-03-02T08:49:25;13.7;10;7
