sensor_id;sensor_type;location;lat;lon;timestamp;noise_LAeq;noise_LA_min;noise_LA_max;noise_LA01;noise_LA95
17594;Laerm;8916;47.086;15.920;2021-03-02T00:02:14;49.49;48.43;50.63;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:04:44;49.50;48.36;50.58;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:07:13;49.49;48.45;50.65;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:09:43;49.49;48.45;50.69;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:12:33;49.48;48.49;50.62;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:15:04;49.49;48.45;50.81;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:17:36;49.48;48.34;50.68;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:20:11;49.48;48.29;50.66;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:22:52;49.49;48.42;50.79;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:25:27;49.48;48.04;50.77;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:28:01;49.50;48.29;50.81;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:30:30;49.50;48.37;50.54;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:33:01;49.50;48.43;50.55;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:35:30;49.51;48.51;50.69;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:37:58;49.50;48.45;50.68;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:40:26;49.50;48.21;50.77;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:42:55;49.52;48.42;50.66;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:45:26;49.52;48.52;50.73;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:47:55;49.52;48.34;50.87;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:50:28;49.52;48.34;50.56;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:52:58;49.52;48.32;50.47;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:55:27;49.51;48.39;50.82;;
17594;Laerm;8916;47.086;15.920;2021-03-02T00:57:56;49.50;48.48;50.68;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:00:32;49.50;48.34;50.83;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:03:05;49.50;48.37;50.87;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:05:38;49.51;48.39;50.59;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:08:10;49.51;48.26;50.73;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:10:41;49.51;48.45;50.69;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:13:18;49.50;48.46;50.88;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:15:47;49.51;48.57;50.70;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:18:16;49.53;48.43;50.61;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:20:45;49.52;48.48;50.62;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:23:13;49.52;48.58;50.58;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:25:42;49.52;48.37;50.58;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:28:10;49.52;48.39;50.60;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:30:40;49.52;48.48;50.69;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:33:10;49.51;48.46;50.62;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:35:39;49.50;48.42;50.68;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:38:08;49.50;48.57;50.48;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:40:36;49.49;48.36;50.60;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:43:05;49.50;48.45;50.79;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:45:34;49.51;48.40;50.47;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:48:06;49.50;48.37;50.68;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:50:35;49.52;48.28;50.73;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:53:06;49.51;48.60;50.62;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:55:35;49.52;48.48;50.79;;
17594;Laerm;8916;47.086;15.920;2021-03-02T01:58:04;49.51;48.28;50.63;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:00:34;49.51;48.41;50.76;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:03:24;49.51;48.42;50.66;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:06:00;49.52;48.39;50.64;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:08:39;49.51;48.36;50.76;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:11:20;49.51;48.45;50.69;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:14:09;49.50;48.45;50.62;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:16:40;49.51;48.52;50.58;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:19:37;49.53;48.37;50.61;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:22:30;49.53;48.51;50.50;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:25:17;49.52;48.26;50.79;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:27:51;49.53;48.40;50.83;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:30:22;49.52;48.48;50.92;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:32:51;49.50;48.43;50.56;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:35:23;49.52;48.25;50.71;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:37:52;49.52;48.26;50.79;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:40:23;49.52;48.48;50.56;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:42:54;49.52;48.49;50.60;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:45:22;49.53;48.55;50.61;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:47:52;49.53;48.39;50.60;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:50:21;49.51;48.43;50.58;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:52:51;49.53;48.57;50.68;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:55:30;49.52;48.37;50.68;;
17594;Laerm;8916;47.086;15.920;2021-03-02T02:58:02;49.53;48.43;50.60;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:00:33;49.53;48.25;50.81;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:03:06;49.52;48.34;50.57;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:05:40;49.53;48.51;50.64;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:08:14;49.54;48.31;50.66;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:10:48;49.52;48.54;50.87;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:13:20;49.53;48.51;50.62;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:15:53;49.54;48.51;50.69;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:18:26;49.55;48.48;50.66;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:20:57;49.54;48.34;50.64;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:23:27;49.52;48.49;50.56;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:25:56;49.52;48.34;50.79;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:28:27;49.53;48.46;50.69;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:30:55;49.53;48.36;50.56;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:33:26;49.52;48.39;50.63;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:35:57;49.53;48.48;50.70;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:38:25;49.52;48.48;50.68;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:40:54;49.54;48.49;50.68;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:43:22;49.52;48.42;50.53;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:45:51;49.54;48.42;50.52;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:48:21;49.54;48.42;50.59;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:50:50;49.53;48.45;50.63;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:53:20;49.53;48.45;50.77;;
17594;Laerm;8916;47.086;15.920;2021-03-02T03:55:51;49.53;48.26;50.60;;
