sensor_id;sensor_type;location;lat;lon;timestamp;temperature
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T00:06:41;3.87
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T00:16:42;3.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T00:26:42;3.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T00:36:41;3.62
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T00:56:41;3.44
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T01:06:41;3.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T01:16:41;3.06
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T01:26:41;3.06
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T01:46:41;3
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T01:56:41;2.94
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T02:06:42;2.87
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T02:16:41;2.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T02:26:43;2.62
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T02:36:42;2.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T02:46:41;2.5
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T02:56:42;2.31
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T03:06:42;2.44
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T03:16:42;2.37
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T03:26:41;2.31
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T03:36:41;2.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T03:46:41;2.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T03:56:41;2
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T04:06:41;2
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T04:16:41;2
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T04:26:41;2.06
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T04:36:41;2
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T04:46:41;2.06
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T04:56:41;2.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T05:06:41;2.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T05:26:41;2.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T05:36:41;2.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T05:46:42;2.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T05:56:41;2.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T06:06:41;2.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T06:16:44;2.31
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T06:26:41;2.5
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T06:36:43;2.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T06:46:41;2.69
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T06:56:41;2.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T07:06:41;3
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T07:16:42;3.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T07:26:42;3.62
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T07:36:41;3.94
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-02T07:46:42;4.31
