sensor_id;sensor_type;location;lat;lon;timestamp;temperature
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:31:58;3.06
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:34:44;3.25
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:37:19;3.25
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:40:14;3.38
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:42:51;3.63
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:45:18;3.63
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:47:58;3.56
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:50:24;3.63
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:52:59;3.75
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:55:27;3.94
34404;DS18B20;23116;47.660;9.126;2021-03-02T09:58:16;3.94
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:03:32;4.06
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:06:04;4.31
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:08:41;4.31
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:13:56;4.63
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:19:19;4.81
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:21:56;4.94
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:24:41;5.13
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:27:17;5.06
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:29:48;5.38
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:32:16;5.31
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:34:42;5.19
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:37:12;5.38
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:39:39;5.50
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:42:10;5.63
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:44:36;5.56
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:47:03;5.44
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:49:29;5.44
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:51:55;5.69
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:54:22;6.06
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:56:48;6.06
34404;DS18B20;23116;47.660;9.126;2021-03-02T10:59:14;6.00
34404;DS18B20;23116;47.660;9.126;2021-03-02T11:01:40;5.81
34404;DS18B20;23116;47.660;9.126;2021-03-02T11:04:06;5.63
34404;DS18B20;23116;47.660;9.126;2021-03-02T11:06:32;6.06
34404;DS18B20;23116;47.660;9.126;2021-03-02T11:09:00;5.94
34404;DS18B20;23116;47.660;9.126;2021-03-02T11:11:27;6.19
34404;DS18B20;23116;47.660;9.126;2021-03-02T11:13:53;6.38
34404;DS18B20;23116;47.660;9.126;2021-03-02T11:16:20;6.56
