sensor_id;sensor_type;location;lat;lon;timestamp;noise_LAeq;noise_LA_min;noise_LA_max;noise_LA01;noise_LA95
37225;Laerm;28138;48.558;14.474;2021-03-02T00:01:55;45.79;43.19;51.56;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:04:29;44.47;42.59;47.42;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:07:00;44.66;42.88;47.08;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:09:31;44.56;42.98;46.77;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:12:03;44.56;42.93;46.25;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:14:36;44.42;42.88;46.05;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:17:26;44.40;42.93;46.18;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:20:13;44.42;42.59;46.05;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:23:02;44.43;42.82;46.43;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:25:43;44.58;42.76;46.62;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:28:16;44.61;42.93;46.82;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:30:49;44.53;42.88;46.64;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:33:23;44.60;43.04;46.30;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:35:54;44.64;42.98;46.43;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:38:25;44.68;42.82;46.73;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:40:56;44.51;42.88;46.71;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:43:28;44.31;42.71;45.60;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:45:59;44.24;42.71;46.18;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:48:30;44.06;42.41;45.33;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:51:01;44.17;42.53;45.80;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:53:33;44.16;42.65;45.77;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:56:04;44.18;42.59;45.60;;
37225;Laerm;28138;48.558;14.474;2021-03-02T00:58:35;43.88;42.47;45.83;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:01:06;43.65;42.03;44.87;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:03:37;43.68;42.06;44.94;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:06:08;43.71;41.89;45.04;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:08:39;43.89;42.13;45.51;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:11:11;44.22;42.82;45.83;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:13:42;44.24;42.59;46.30;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:16:13;44.29;42.65;45.69;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:18:44;44.12;42.53;45.36;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:21:15;44.21;42.71;45.72;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:23:47;44.01;42.47;45.91;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:26:18;44.05;42.47;45.45;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:28:52;44.11;42.53;45.75;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:31:23;44.18;42.76;45.54;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:33:55;44.31;42.47;45.97;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:36:27;44.28;42.76;46.02;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:38:58;44.34;42.59;46.05;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:41:29;44.22;42.59;45.86;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:44:00;44.17;42.76;46.02;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:46:31;44.19;42.59;45.51;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:49:05;44.12;42.53;45.86;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:51:36;44.06;42.47;45.63;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:54:09;44.11;42.59;45.63;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:56:42;44.16;42.41;46.35;;
37225;Laerm;28138;48.558;14.474;2021-03-02T01:59:13;43.98;42.35;45.42;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:01:44;43.99;42.22;45.48;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:04:26;44.30;42.71;46.18;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:07:43;44.31;42.71;46.15;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:10:54;44.37;42.88;48.05;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:14:04;44.36;42.47;50.29;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:16:42;44.38;42.71;46.38;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:19:52;44.10;42.41;45.63;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:26:02;44.08;42.88;45.27;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:28:40;44.13;42.59;45.66;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:31:12;44.05;42.41;45.33;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:33:49;44.04;42.59;45.69;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:36:22;44.23;42.76;45.91;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:39:00;44.27;42.76;46.05;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:41:33;44.33;42.88;46.18;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:44:05;44.45;42.47;46.05;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:46:38;44.40;42.88;46.15;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:49:12;44.40;42.65;46.02;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:51:44;44.33;42.64;45.99;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:54:18;44.37;42.88;47.00;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:56:53;44.31;42.88;46.20;;
37225;Laerm;28138;48.558;14.474;2021-03-02T02:59:38;44.29;42.47;46.33;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:02:26;44.22;42.59;45.75;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:05:12;44.19;42.71;45.51;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:07:56;44.08;42.47;45.54;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:10:30;44.16;42.65;45.75;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:13:06;44.16;42.53;47.14;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:15:41;44.29;42.82;45.80;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:18:23;44.24;42.65;46.03;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:20:59;44.24;42.76;46.69;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:23:31;44.26;42.93;45.73;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:26:05;44.27;42.82;46.07;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:28:37;44.20;42.65;45.66;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:31:11;44.11;42.59;45.72;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:33:44;44.09;42.47;45.83;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:36:17;44.07;42.47;45.45;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:38:48;44.19;42.59;46.28;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:41:19;44.29;42.82;46.15;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:43:50;44.23;42.65;45.94;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:46:21;44.26;42.47;45.99;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:48:53;44.26;42.71;45.80;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:51:27;44.13;42.16;45.69;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:53:59;44.14;42.53;46.13;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:56:31;43.95;42.41;45.63;;
37225;Laerm;28138;48.558;14.474;2021-03-02T03:59:04;43.96;42.16;45.94;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:01:37;44.03;42.16;46.20;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:04:09;43.91;42.41;45.20;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:06:41;44.01;42.13;45.57;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:09:13;43.81;42.35;45.39;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:11:44;43.77;41.96;45.54;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:14:15;43.59;41.96;45.14;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:16:46;43.52;41.75;45.04;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:19:17;43.82;41.96;51.92;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:21:48;43.79;42.35;45.07;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:24:20;43.88;42.09;45.42;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:26:51;43.87;42.16;45.17;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:29:23;43.81;42.03;45.07;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:31:53;43.78;42.03;45.01;;
37225;Laerm;28138;48.558;14.474;2021-03-02T04:34:24;43.91;42.29;45.60;;
