sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
47757;SHT35;22147;52.388;13.390;2021-03-02T00:00:28;-1.24;96.58
47757;SHT35;22147;52.388;13.390;2021-03-02T00:03:09;-1.25;96.76
47757;SHT35;22147;52.388;13.390;2021-03-02T00:05:36;-1.25;96.86
47757;SHT35;22147;52.388;13.390;2021-03-02T00:08:04;-1.14;96.96
47757;SHT35;22147;52.388;13.390;2021-03-02T00:10:32;-1.20;96.79
47757;SHT35;22147;52.388;13.390;2021-03-02T00:12:59;-1.22;96.72
47757;SHT35;22147;52.388;13.390;2021-03-02T00:15:26;-1.25;96.61
47757;SHT35;22147;52.388;13.390;2021-03-02T00:18:00;-1.27;96.56
47757;SHT35;22147;52.388;13.390;2021-03-02T00:20:35;-1.32;96.52
47757;SHT35;22147;52.388;13.390;2021-03-02T00:23:28;-1.35;96.53
47757;SHT35;22147;52.388;13.390;2021-03-02T00:26:02;-1.38;96.49
47757;SHT35;22147;52.388;13.390;2021-03-02T00:28:30;-1.41;96.44
47757;SHT35;22147;52.388;13.390;2021-03-02T00:31:01;-1.47;96.46
47757;SHT35;22147;52.388;13.390;2021-03-02T00:33:29;-1.47;96.49
47757;SHT35;22147;52.388;13.390;2021-03-02T00:35:57;-1.39;96.48
47757;SHT35;22147;52.388;13.390;2021-03-02T00:38:26;-1.38;96.38
47757;SHT35;22147;52.388;13.390;2021-03-02T00:40:55;-1.47;96.17
47757;SHT35;22147;52.388;13.390;2021-03-02T00:43:23;-1.62;96.09
47757;SHT35;22147;52.388;13.390;2021-03-02T00:45:50;-1.63;96.18
47757;SHT35;22147;52.388;13.390;2021-03-02T00:48:17;-1.70;96.21
47757;SHT35;22147;52.388;13.390;2021-03-02T00:50:44;-1.78;96.24
47757;SHT35;22147;52.388;13.390;2021-03-02T00:53:13;-1.82;96.29
47757;SHT35;22147;52.388;13.390;2021-03-02T00:55:41;-1.85;96.29
47757;SHT35;22147;52.388;13.390;2021-03-02T00:58:08;-1.80;96.33
47757;SHT35;22147;52.388;13.390;2021-03-02T01:00:36;-1.79;96.35
47757;SHT35;22147;52.388;13.390;2021-03-02T01:03:04;-1.80;96.38
47757;SHT35;22147;52.388;13.390;2021-03-02T01:05:34;-1.76;96.33
47757;SHT35;22147;52.388;13.390;2021-03-02T01:08:04;-1.78;96.28
47757;SHT35;22147;52.388;13.390;2021-03-02T01:10:32;-1.79;96.31
47757;SHT35;22147;52.388;13.390;2021-03-02T01:13:13;-1.78;96.30
47757;SHT35;22147;52.388;13.390;2021-03-02T01:15:40;-1.85;96.30
47757;SHT35;22147;52.388;13.390;2021-03-02T01:18:07;-1.86;96.30
47757;SHT35;22147;52.388;13.390;2021-03-02T01:20:36;-1.90;96.35
47757;SHT35;22147;52.388;13.390;2021-03-02T01:23:04;-1.85;96.47
47757;SHT35;22147;52.388;13.390;2021-03-02T01:25:32;-1.82;96.49
47757;SHT35;22147;52.388;13.390;2021-03-02T01:28:00;-1.80;96.47
47757;SHT35;22147;52.388;13.390;2021-03-02T01:30:27;-1.86;96.41
47757;SHT35;22147;52.388;13.390;2021-03-02T01:32:54;-1.91;96.36
47757;SHT35;22147;52.388;13.390;2021-03-02T01:35:22;-1.89;96.36
47757;SHT35;22147;52.388;13.390;2021-03-02T01:37:53;-1.90;96.36
47757;SHT35;22147;52.388;13.390;2021-03-02T01:40:23;-1.91;96.33
47757;SHT35;22147;52.388;13.390;2021-03-02T01:42:50;-1.93;96.36
47757;SHT35;22147;52.388;13.390;2021-03-02T01:45:20;-1.87;96.45
47757;SHT35;22147;52.388;13.390;2021-03-02T01:47:52;-1.87;96.55
47757;SHT35;22147;52.388;13.390;2021-03-02T01:50:22;-1.85;96.53
47757;SHT35;22147;52.388;13.390;2021-03-02T01:52:51;-1.93;96.47
47757;SHT35;22147;52.388;13.390;2021-03-02T01:55:18;-1.94;96.44
47757;SHT35;22147;52.388;13.390;2021-03-02T01:57:45;-1.91;96.42
47757;SHT35;22147;52.388;13.390;2021-03-02T02:00:35;-1.91;96.39
47757;SHT35;22147;52.388;13.390;2021-03-02T02:03:46;-1.89;96.49
47757;SHT35;22147;52.388;13.390;2021-03-02T02:06:55;-1.91;96.45
47757;SHT35;22147;52.388;13.390;2021-03-02T02:10:13;-1.96;96.31
47757;SHT35;22147;52.388;13.390;2021-03-02T02:12:51;-1.90;96.30
47757;SHT35;22147;52.388;13.390;2021-03-02T02:15:27;-1.94;96.34
47757;SHT35;22147;52.388;13.390;2021-03-02T02:18:14;-1.94;96.39
47757;SHT35;22147;52.388;13.390;2021-03-02T02:22:03;-1.97;96.46
47757;SHT35;22147;52.388;13.390;2021-03-02T02:27:34;-1.90;96.73
47757;SHT35;22147;52.388;13.390;2021-03-02T02:30:05;-1.83;96.98
47757;SHT35;22147;52.388;13.390;2021-03-02T02:32:33;-1.75;97.15
47757;SHT35;22147;52.388;13.390;2021-03-02T02:35:04;-1.79;97.20
47757;SHT35;22147;52.388;13.390;2021-03-02T02:37:38;-1.87;97.30
47757;SHT35;22147;52.388;13.390;2021-03-02T02:40:14;-1.82;97.42
47757;SHT35;22147;52.388;13.390;2021-03-02T02:42:48;-1.80;97.49
47757;SHT35;22147;52.388;13.390;2021-03-02T02:45:21;-1.80;97.60
47757;SHT35;22147;52.388;13.390;2021-03-02T02:47:52;-1.85;97.67
47757;SHT35;22147;52.388;13.390;2021-03-02T02:50:19;-1.86;97.79
47757;SHT35;22147;52.388;13.390;2021-03-02T02:52:48;-1.89;97.90
47757;SHT35;22147;52.388;13.390;2021-03-02T02:55:18;-1.87;97.99
47757;SHT35;22147;52.388;13.390;2021-03-02T02:57:54;-1.89;98.09
47757;SHT35;22147;52.388;13.390;2021-03-02T03:00:26;-1.82;98.21
47757;SHT35;22147;52.388;13.390;2021-03-02T03:03:01;-1.93;98.20
47757;SHT35;22147;52.388;13.390;2021-03-02T03:05:39;-1.94;98.23
47757;SHT35;22147;52.388;13.390;2021-03-02T03:08:19;-1.91;98.23
47757;SHT35;22147;52.388;13.390;2021-03-02T03:10:53;-2.00;98.22
47757;SHT35;22147;52.388;13.390;2021-03-02T03:13:30;-2.04;98.26
47757;SHT35;22147;52.388;13.390;2021-03-02T03:16:05;-2.10;98.25
47757;SHT35;22147;52.388;13.390;2021-03-02T03:19:00;-2.10;98.24
47757;SHT35;22147;52.388;13.390;2021-03-02T03:21:31;-2.11;98.20
