sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature
17142;BMP180;32805;53.556;9.944;2021-03-02T00:02:02;103280.00;;;3.60
17142;BMP180;32805;53.556;9.944;2021-03-02T00:04:30;103281.00;;;3.60
17142;BMP180;32805;53.556;9.944;2021-03-02T00:06:58;103279.00;;;3.60
17142;BMP180;32805;53.556;9.944;2021-03-02T00:09:25;103284.00;;;3.60
17142;BMP180;32805;53.556;9.944;2021-03-02T00:11:53;103288.00;;;3.50
17142;BMP180;32805;53.556;9.944;2021-03-02T00:14:20;103286.00;;;3.50
17142;BMP180;32805;53.556;9.944;2021-03-02T00:16:51;103275.00;;;3.50
17142;BMP180;32805;53.556;9.944;2021-03-02T00:19:27;103281.00;;;3.50
17142;BMP180;32805;53.556;9.944;2021-03-02T00:22:02;103264.00;;;3.50
17142;BMP180;32805;53.556;9.944;2021-03-02T00:24:32;103284.00;;;3.50
17142;BMP180;32805;53.556;9.944;2021-03-02T00:26:58;103276.00;;;3.40
17142;BMP180;32805;53.556;9.944;2021-03-02T00:29:25;103280.00;;;3.40
17142;BMP180;32805;53.556;9.944;2021-03-02T00:31:53;103266.00;;;3.40
17142;BMP180;32805;53.556;9.944;2021-03-02T00:34:20;103265.00;;;3.40
17142;BMP180;32805;53.556;9.944;2021-03-02T00:36:47;103277.00;;;3.40
17142;BMP180;32805;53.556;9.944;2021-03-02T00:39:15;103272.00;;;3.30
17142;BMP180;32805;53.556;9.944;2021-03-02T00:41:41;103270.00;;;3.30
17142;BMP180;32805;53.556;9.944;2021-03-02T00:44:09;103275.00;;;3.30
17142;BMP180;32805;53.556;9.944;2021-03-02T00:46:36;103267.00;;;3.30
17142;BMP180;32805;53.556;9.944;2021-03-02T00:49:03;103247.00;;;3.30
17142;BMP180;32805;53.556;9.944;2021-03-02T00:51:30;103264.00;;;3.30
17142;BMP180;32805;53.556;9.944;2021-03-02T00:53:58;103262.00;;;3.20
17142;BMP180;32805;53.556;9.944;2021-03-02T00:56:26;103255.00;;;3.20
17142;BMP180;32805;53.556;9.944;2021-03-02T00:58:53;103261.00;;;3.20
17142;BMP180;32805;53.556;9.944;2021-03-02T01:01:20;103258.00;;;3.20
17142;BMP180;32805;53.556;9.944;2021-03-02T01:03:47;103252.00;;;3.20
17142;BMP180;32805;53.556;9.944;2021-03-02T01:06:16;103250.00;;;3.10
17142;BMP180;32805;53.556;9.944;2021-03-02T01:08:44;103251.00;;;3.10
17142;BMP180;32805;53.556;9.944;2021-03-02T01:11:11;103252.00;;;3.10
17142;BMP180;32805;53.556;9.944;2021-03-02T01:13:39;103253.00;;;3.10
17142;BMP180;32805;53.556;9.944;2021-03-02T01:16:06;103247.00;;;3.10
17142;BMP180;32805;53.556;9.944;2021-03-02T01:18:34;103246.00;;;3.10
17142;BMP180;32805;53.556;9.944;2021-03-02T01:21:01;103248.00;;;3.10
17142;BMP180;32805;53.556;9.944;2021-03-02T01:23:28;103246.00;;;3.10
17142;BMP180;32805;53.556;9.944;2021-03-02T01:25:54;103230.00;;;3.10
17142;BMP180;32805;53.556;9.944;2021-03-02T01:28:21;103233.00;;;3.00
17142;BMP180;32805;53.556;9.944;2021-03-02T01:30:48;103237.00;;;3.00
17142;BMP180;32805;53.556;9.944;2021-03-02T01:33:15;103239.00;;;2.90
17142;BMP180;32805;53.556;9.944;2021-03-02T01:35:43;103225.00;;;2.90
17142;BMP180;32805;53.556;9.944;2021-03-02T01:38:10;103231.00;;;3.00
17142;BMP180;32805;53.556;9.944;2021-03-02T01:40:37;103227.00;;;3.00
17142;BMP180;32805;53.556;9.944;2021-03-02T01:43:04;103225.00;;;3.00
17142;BMP180;32805;53.556;9.944;2021-03-02T01:45:31;103235.00;;;3.00
17142;BMP180;32805;53.556;9.944;2021-03-02T01:47:59;103235.00;;;3.00
17142;BMP180;32805;53.556;9.944;2021-03-02T01:50:26;103232.00;;;2.90
17142;BMP180;32805;53.556;9.944;2021-03-02T01:52:52;103235.00;;;2.90
17142;BMP180;32805;53.556;9.944;2021-03-02T01:55:19;103235.00;;;2.80
17142;BMP180;32805;53.556;9.944;2021-03-02T01:57:46;103229.00;;;2.80
17142;BMP180;32805;53.556;9.944;2021-03-02T02:00:19;103230.00;;;2.80
17142;BMP180;32805;53.556;9.944;2021-03-02T02:02:54;103213.00;;;2.70
17142;BMP180;32805;53.556;9.944;2021-03-02T02:05:26;103232.00;;;2.70
17142;BMP180;32805;53.556;9.944;2021-03-02T02:07:57;103228.00;;;2.70
17142;BMP180;32805;53.556;9.944;2021-03-02T02:10:41;103246.00;;;2.70
17142;BMP180;32805;53.556;9.944;2021-03-02T02:13:15;103241.00;;;2.50
17142;BMP180;32805;53.556;9.944;2021-03-02T02:15:46;103231.00;;;2.50
17142;BMP180;32805;53.556;9.944;2021-03-02T02:18:16;103229.00;;;2.40
17142;BMP180;32805;53.556;9.944;2021-03-02T02:20:48;103229.00;;;2.40
17142;BMP180;32805;53.556;9.944;2021-03-02T02:23:30;103234.00;;;2.40
17142;BMP180;32805;53.556;9.944;2021-03-02T02:26:02;103239.00;;;2.40
17142;BMP180;32805;53.556;9.944;2021-03-02T02:28:33;103238.00;;;2.40
17142;BMP180;32805;53.556;9.944;2021-03-02T02:31:03;103235.00;;;2.30
17142;BMP180;32805;53.556;9.944;2021-03-02T02:33:32;103231.00;;;2.20
17142;BMP180;32805;53.556;9.944;2021-03-02T02:36:01;103223.00;;;2.20
17142;BMP180;32805;53.556;9.944;2021-03-02T02:38:29;103227.00;;;2.30
17142;BMP180;32805;53.556;9.944;2021-03-02T02:40:57;103235.00;;;2.30
17142;BMP180;32805;53.556;9.944;2021-03-02T02:43:24;103232.00;;;2.30
